binding_energy_eV,intensity_cps
292.0,817.86
291.95,813.51
291.9,859.41
291.85,806.1
291.8,880.91
291.75,862.88
291.7,866.77
291.65,831.61
291.6,884.06
291.55,879.53
291.5,832.62
291.45,931.05
291.4,972.59
291.35,926.51
291.3,923.87
291.25,926.26
291.2,996.49
291.15,951.89
291.1,1000.14
291.05,1052.79
291.0,962.28
290.95,1061.29
290.9,1125.48
290.85,1117.11
290.8,1096.19
290.75,1123.95
290.7,1180.55
290.65,1223.29
290.6,1280.33
290.55,1284.77
290.5,1237.89
290.45,1334.75
290.4,1366.56
290.35,1417.76
290.3,1490.7
290.25,1484.06
290.2,1594.19
290.15,1716.96
290.1,1772.41
290.05,1944.0
290.0,2126.7
289.95,2208.12
289.9,2468.36
289.85,2712.33
289.8,2959.19
289.75,3455.83
289.7,3660.3
289.65,4178.18
289.6,4819.03
289.55,5502.91
289.5,6189.98
289.45,6910.39
289.4,8041.76
289.35,9110.41
289.3,10037.84
289.25,11197.0
289.2,12671.44
289.15,13555.38
289.1,15326.84
289.05,16715.69
289.0,17384.7
288.95,18389.48
288.9,19053.67
288.85,20045.03
288.8,20353.21
288.75,20771.77
288.7,20872.13
288.65,20801.26
288.6,20116.57
288.55,19376.05
288.5,18728.5
288.45,17579.88
288.4,16370.7
288.35,15199.92
288.3,14513.89
288.25,13181.66
288.2,12336.13
288.15,11119.29
288.1,10034.9
288.05,9363.33
288.0,8448.1
287.95,7838.56
287.9,7284.11
287.85,6622.17
287.8,6251.15
287.75,5779.69
287.7,5650.24
287.65,5179.07
287.6,5317.41
287.55,5083.97
287.5,5110.05
287.45,5343.1
287.4,5272.51
287.35,5407.95
287.3,5732.23
287.25,6019.39
287.2,6289.82
287.15,6808.96
287.1,7506.89
287.05,8107.69
287.0,8282.22
286.95,9086.05
286.9,10160.65
286.85,10741.32
286.8,11626.28
286.75,12439.54
286.7,13336.24
286.65,14120.32
286.6,15188.59
286.55,15486.42
286.5,16530.78
286.45,16916.36
286.4,17343.75
286.35,17852.95
286.3,17897.42
286.25,17931.51
286.2,17771.95
286.15,17970.34
286.1,18187.98
286.05,17712.54
286.0,17468.14
285.95,17264.69
285.9,17233.03
285.85,17567.42
285.8,17219.6
285.75,17975.9
285.7,18424.03
285.65,19020.95
285.6,19770.42
285.55,20463.74
285.5,21575.92
285.45,22870.94
285.4,24320.94
285.35,25464.89
285.3,27104.01
285.25,28231.66
285.2,29643.76
285.15,30724.02
285.1,32008.15
285.05,33057.68
285.0,33628.7
284.95,33994.14
284.9,34520.12
284.85,33923.54
284.8,33292.94
284.75,32952.64
284.7,31988.11
284.65,30752.07
284.6,29061.0
284.55,27518.68
284.5,26925.63
284.45,24696.81
284.4,23319.1
284.35,21944.26
284.3,20319.0
284.25,19261.58
284.2,17647.36
284.15,16062.33
284.1,15243.08
284.05,14075.58
284.0,12898.58
283.95,11947.12
283.9,11433.05
283.85,10559.66
283.8,10147.89
283.75,9467.52
283.7,9092.18
283.65,8484.03
283.6,8373.02
283.55,7763.0
283.5,7567.42
283.45,7576.52
283.4,7261.46
283.35,6949.18
283.3,7027.5
283.25,6449.64
283.2,6687.64
283.15,6667.89
283.1,6550.07
283.05,6496.9
283.0,6478.8
282.95,6399.25
282.9,6352.68
282.85,6245.2
282.8,6150.45
282.75,6063.21
282.7,6363.39
282.65,6171.43
282.6,6149.82
282.55,6059.19
282.5,6106.28
282.45,5848.6
282.4,5924.36
282.35,6180.4
282.3,5775.59
282.25,6021.71
282.2,5996.53
282.15,5695.63
282.1,5655.01
282.05,5886.65
282.0,5763.79
