binding_energy_eV,intensity_cps
292.0,740.75
291.95,791.9
291.9,774.4
291.85,786.59
291.8,721.06
291.75,770.72
291.7,721.99
291.65,761.4
291.6,778.47
291.55,838.99
291.5,764.52
291.45,801.1
291.4,850.17
291.35,787.69
291.3,865.0
291.25,929.43
291.2,904.71
291.15,930.38
291.1,974.67
291.05,895.99
291.0,908.9
290.95,935.05
290.9,1000.97
290.85,978.47
290.8,969.3
290.75,1003.53
290.7,1202.08
290.65,1074.67
290.6,1213.32
290.55,1250.75
290.5,1219.62
290.45,1200.16
290.4,1381.22
290.35,1420.29
290.3,1484.66
290.25,1538.77
290.2,1599.34
290.15,1685.83
290.1,1852.98
290.05,2009.89
290.0,2097.6
289.95,2211.89
289.9,2444.29
289.85,2697.2
289.8,2864.18
289.75,3140.49
289.7,3473.99
289.65,3614.4
289.6,3886.7
289.55,4206.31
289.5,4462.55
289.45,5050.13
289.4,5493.75
289.35,5852.46
289.3,6179.38
289.25,6790.26
289.2,7251.02
289.15,7712.17
289.1,8225.26
289.05,8523.78
289.0,8983.9
288.95,9283.52
288.9,9931.59
288.85,10000.7
288.8,10309.26
288.75,10528.71
288.7,10771.54
288.65,10698.49
288.6,10815.53
288.55,10638.0
288.5,10452.09
288.45,10589.92
288.4,9952.66
288.35,9837.22
288.3,9443.77
288.25,9054.85
288.2,8757.02
288.15,8255.69
288.1,8129.9
288.05,7797.44
288.0,7334.33
287.95,7131.5
287.9,6976.61
287.85,6598.93
287.8,6380.89
287.75,6255.51
287.7,5930.07
287.65,5972.21
287.6,5795.45
287.55,5875.66
287.5,5865.66
287.45,6200.37
287.4,6161.55
287.35,6569.72
287.3,6984.94
287.25,7147.79
287.2,7746.12
287.15,7984.47
287.1,8671.25
287.05,9279.87
287.0,9541.59
286.95,10192.55
286.9,10916.76
286.85,11664.04
286.8,12330.18
286.75,13292.49
286.7,13774.73
286.65,14459.54
286.6,15274.54
286.55,16128.02
286.5,16815.43
286.45,17166.48
286.4,17494.66
286.35,17765.89
286.3,18449.39
286.25,18506.89
286.2,19000.33
286.15,19330.93
286.1,19244.6
286.05,19740.85
286.0,19664.87
285.95,20028.23
285.9,20218.71
285.85,20575.04
285.8,21418.18
285.75,21460.57
285.7,21988.03
285.65,22674.33
285.6,23881.22
285.55,24630.34
285.5,25774.01
285.45,27225.41
285.4,28528.84
285.35,29993.67
285.3,31635.07
285.25,32904.45
285.2,34714.53
285.15,36565.38
285.1,37838.57
285.05,39579.12
285.0,41095.23
284.95,41864.26
284.9,42993.77
284.85,44316.41
284.8,45510.55
284.75,45457.22
284.7,45902.04
284.65,46355.08
284.6,45568.2
284.55,45425.31
284.5,44175.34
284.45,43463.32
284.4,42665.21
284.35,40614.88
284.3,38732.0
284.25,37615.55
284.2,35646.22
284.15,33954.67
284.1,31738.5
284.05,29885.43
284.0,28023.67
283.95,26538.04
283.9,25021.3
283.85,23031.99
283.8,21262.15
283.75,20097.66
283.7,18640.91
283.65,17553.88
283.6,15949.92
283.55,15125.75
283.5,14024.35
283.45,13164.33
283.4,12410.95
283.35,11565.25
283.3,11196.81
283.25,10682.61
283.2,10118.78
283.15,9715.91
283.1,9544.34
283.05,9158.37
283.0,8876.56
282.95,8639.88
282.9,8414.42
282.85,8356.82
282.8,8241.19
282.75,8152.37
282.7,7907.6
282.65,7945.46
282.6,7813.66
282.55,7646.49
282.5,7767.46
282.45,7517.61
282.4,7564.19
282.35,7567.8
282.3,7579.15
282.25,7626.92
282.2,7430.02
282.15,7433.95
282.1,7436.64
282.05,7486.92
282.0,7424.13
