binding_energy_eV,intensity_cps
292.0,581.96
291.95,591.48
291.9,582.33
291.85,682.25
291.8,660.55
291.75,651.71
291.7,629.5
291.65,632.26
291.6,685.21
291.55,689.57
291.5,674.41
291.45,696.91
291.4,592.83
291.35,697.66
291.3,693.39
291.25,667.5
291.2,692.03
291.15,754.85
291.1,718.37
291.05,647.83
291.0,740.16
290.95,722.9
290.9,730.44
290.85,777.83
290.8,751.0
290.75,698.36
290.7,847.34
290.65,791.1
290.6,912.92
290.55,910.32
290.5,775.03
290.45,866.57
290.4,915.96
290.35,944.99
290.3,906.67
290.25,989.15
290.2,1054.82
290.15,1156.64
290.1,1190.29
290.05,1241.35
290.0,1245.86
289.95,1376.08
289.9,1649.48
289.85,1696.61
289.8,1881.79
289.75,2143.89
289.7,2277.05
289.65,2498.58
289.6,2682.55
289.55,2970.97
289.5,3283.7
289.45,3642.11
289.4,3972.5
289.35,4377.66
289.3,4828.46
289.25,5278.15
289.2,5556.3
289.15,5898.2
289.1,6306.09
289.05,6696.25
289.0,6902.27
288.95,7235.1
288.9,7794.64
288.85,7798.81
288.8,7806.26
288.75,7998.26
288.7,7919.52
288.65,7987.28
288.6,7752.27
288.55,7664.89
288.5,7263.6
288.45,7039.87
288.4,6593.06
288.35,6226.69
288.3,6086.3
288.25,5863.33
288.2,5517.72
288.15,5202.96
288.1,4769.29
288.05,4510.68
288.0,4297.6
287.95,3997.48
287.9,3838.73
287.85,3503.97
287.8,3458.02
287.75,3372.17
287.7,3274.17
287.65,3121.02
287.6,3173.57
287.55,3170.67
287.5,3301.88
287.45,3372.35
287.4,3720.8
287.35,3722.04
287.3,4048.82
287.25,4350.37
287.2,4796.59
287.15,5139.6
287.1,5452.18
287.05,5984.74
287.0,6732.95
286.95,7331.7
286.9,7995.01
286.85,8705.99
286.8,9213.27
286.75,9850.9
286.7,10577.01
286.65,11290.0
286.6,12015.82
286.55,12712.59
286.5,13117.51
286.45,13580.0
286.4,14273.65
286.35,14090.86
286.3,14585.73
286.25,14587.3
286.2,14324.02
286.15,14557.7
286.1,14378.19
286.05,14059.64
286.0,14312.61
285.95,14252.14
285.9,13931.2
285.85,13340.21
285.8,13550.54
285.75,13596.37
285.7,14023.07
285.65,14207.45
285.6,14509.91
285.55,15204.28
285.5,15647.19
285.45,16600.51
285.4,17170.45
285.35,17731.17
285.3,18557.5
285.25,19539.35
285.2,20387.2
285.15,21241.12
285.1,21686.09
285.05,22549.27
285.0,23124.59
284.95,23764.52
284.9,23837.95
284.85,22930.51
284.8,23262.43
284.75,22762.41
284.7,22468.99
284.65,21697.48
284.6,21024.65
284.55,19957.99
284.5,19259.58
284.45,17822.97
284.4,16844.59
284.35,15830.71
284.3,14715.69
284.25,13799.16
284.2,12608.21
284.15,11782.18
284.1,10477.81
284.05,10013.0
284.0,9494.36
283.95,8577.44
283.9,7997.96
283.85,7484.5
283.8,7027.1
283.75,6624.44
283.7,6396.16
283.65,5911.51
283.6,5731.44
283.55,5351.35
283.5,5263.97
283.45,4967.24
283.4,4913.18
283.35,4793.38
283.3,4658.01
283.25,4600.66
283.2,4498.94
283.15,4523.54
283.1,4331.4
283.05,4189.33
283.0,4296.76
282.95,4360.88
282.9,4206.73
282.85,4338.08
282.8,4190.63
282.75,4171.23
282.7,4222.0
282.65,4010.47
282.6,4114.72
282.55,4045.44
282.5,4127.15
282.45,4157.48
282.4,3944.57
282.35,3971.86
282.3,4054.58
282.25,3962.21
282.2,3962.82
282.15,3893.74
282.1,3972.72
282.05,4099.98
282.0,3904.28
