binding_energy_eV,intensity_cps
292.0,743.08
291.95,654.14
291.9,599.34
291.85,566.55
291.8,789.5
291.75,542.07
291.7,751.09
291.65,838.6
291.6,478.11
291.55,539.79
291.5,668.71
291.45,633.56
291.4,496.61
291.35,773.79
291.3,754.68
291.25,615.7
291.2,573.98
291.15,572.59
291.1,808.52
291.05,620.54
291.0,723.38
290.95,950.85
290.9,658.94
290.85,601.67
290.8,850.56
290.75,1052.58
290.7,850.84
290.65,855.9
290.6,965.8
290.55,920.49
290.5,749.09
290.45,818.59
290.4,1008.4
290.35,1227.0
290.3,1234.44
290.25,1148.77
290.2,1133.14
290.15,1497.91
290.1,1721.41
290.05,1396.65
290.0,1487.55
289.95,1893.93
289.9,2007.4
289.85,2164.04
289.8,2076.46
289.75,2574.7
289.7,3012.08
289.65,2774.34
289.6,2617.07
289.55,3091.96
289.5,3136.98
289.45,3345.76
289.4,4209.93
289.35,3837.79
289.3,4326.25
289.25,5431.34
289.2,5672.36
289.15,5228.46
289.1,5872.76
289.05,6061.99
289.0,5869.53
288.95,6637.66
288.9,6571.85
288.85,6678.7
288.8,7318.08
288.75,6847.02
288.7,6743.27
288.65,7094.14
288.6,6731.72
288.55,6367.14
288.5,6579.07
288.45,7019.77
288.4,6879.91
288.35,6194.9
288.3,6291.82
288.25,6244.28
288.2,5620.12
288.15,5138.88
288.1,5050.18
288.05,4934.46
288.0,5588.45
287.95,5019.13
287.9,4389.39
287.85,4424.21
287.8,4297.63
287.75,4592.83
287.7,4405.58
287.65,4354.38
287.6,4112.73
287.55,4761.78
287.5,4525.2
287.45,4803.48
287.4,5041.15
287.35,4804.48
287.3,5451.23
287.25,5501.07
287.2,5494.98
287.15,5734.79
287.1,6036.86
287.05,6522.64
287.0,7480.79
286.95,7652.14
286.9,7785.31
286.85,7950.71
286.8,8165.26
286.75,9755.5
286.7,8915.66
286.65,9905.53
286.6,9736.63
286.55,10054.37
286.5,10532.27
286.45,10933.42
286.4,11491.12
286.35,12594.74
286.3,11437.36
286.25,11430.89
286.2,12451.87
286.15,11821.73
286.1,12412.8
286.05,12923.23
286.0,12880.24
285.95,13318.53
285.9,13987.9
285.85,14533.93
285.8,13524.11
285.75,15027.04
285.7,15522.08
285.65,17078.74
285.6,17869.83
285.55,18172.35
285.5,19786.68
285.45,20074.87
285.4,21932.72
285.35,22524.81
285.3,24204.84
285.25,25999.81
285.2,25740.47
285.15,27320.43
285.1,28728.36
285.05,28793.91
285.0,29976.91
284.95,30491.04
284.9,31544.28
284.85,32407.07
284.8,31123.51
284.75,30561.64
284.7,31435.04
284.65,32598.19
284.6,30113.77
284.55,31102.76
284.5,28530.22
284.45,28752.98
284.4,27855.73
284.35,26862.37
284.3,24736.1
284.25,24165.15
284.2,22298.03
284.15,21973.72
284.1,19482.09
284.05,18556.93
284.0,18277.64
283.95,17049.73
283.9,14148.33
283.85,14290.46
283.8,13507.33
283.75,11914.89
283.7,11758.68
283.65,11487.48
283.6,10290.4
283.55,9552.38
283.5,8531.67
283.45,8426.3
283.4,8464.45
283.35,8147.83
283.3,7142.49
283.25,7117.73
283.2,7556.96
283.15,7245.87
283.1,6778.72
283.05,6323.04
283.0,6012.44
282.95,6253.36
282.9,6014.56
282.85,6075.97
282.8,5313.3
282.75,5467.83
282.7,5976.85
282.65,5465.04
282.6,5713.14
282.55,5983.58
282.5,5176.68
282.45,4954.17
282.4,5383.04
282.35,5175.36
282.3,5292.65
282.25,5483.17
282.2,5308.92
282.15,5539.05
282.1,5253.51
282.05,4928.0
282.0,5189.76
