binding_energy_eV,intensity_cps
292.0,660.03
291.95,613.13
291.9,647.68
291.85,641.04
291.8,620.87
291.75,646.63
291.7,665.67
291.65,672.7
291.6,689.38
291.55,720.41
291.5,703.39
291.45,684.11
291.4,694.26
291.35,716.3
291.3,785.54
291.25,765.38
291.2,758.93
291.15,751.9
291.1,821.1
291.05,810.26
291.0,769.27
290.95,792.04
290.9,834.77
290.85,911.96
290.8,819.96
290.75,834.03
290.7,889.08
290.65,924.22
290.6,1032.65
290.55,955.48
290.5,1020.94
290.45,1019.73
290.4,1145.3
290.35,1074.68
290.3,1079.56
290.25,1237.36
290.2,1259.31
290.15,1270.39
290.1,1367.92
290.05,1521.04
290.0,1594.56
289.95,1742.24
289.9,1768.68
289.85,1941.7
289.8,2113.5
289.75,2302.77
289.7,2493.6
289.65,2709.58
289.6,3072.73
289.55,3229.85
289.5,3536.93
289.45,3859.39
289.4,4115.5
289.35,4586.96
289.3,4896.45
289.25,5365.61
289.2,5554.45
289.15,6120.34
289.1,6501.9
289.05,6673.81
289.0,6880.35
288.95,7322.82
288.9,7579.77
288.85,7695.5
288.8,7867.99
288.75,7873.76
288.7,7714.94
288.65,7718.7
288.6,7706.48
288.55,7549.89
288.5,7300.17
288.45,6915.98
288.4,6664.06
288.35,6423.73
288.3,6209.21
288.25,5782.37
288.2,5443.84
288.15,5319.83
288.1,5035.27
288.05,4761.19
288.0,4649.79
287.95,4543.01
287.9,4405.65
287.85,4239.09
287.8,4289.91
287.75,4162.51
287.7,4390.51
287.65,4487.33
287.6,4535.48
287.55,4898.32
287.5,5282.5
287.45,5412.48
287.4,5870.29
287.35,6251.29
287.3,6886.28
287.25,7490.15
287.2,8112.67
287.15,8806.68
287.1,9630.15
287.05,10530.29
287.0,11403.09
286.95,12044.95
286.9,13193.13
286.85,13989.9
286.8,14900.83
286.75,15744.43
286.7,16314.94
286.65,17290.86
286.6,17876.86
286.55,18456.24
286.5,19191.02
286.45,19549.17
286.4,19528.72
286.35,19884.52
286.3,20130.16
286.25,19916.32
286.2,20106.15
286.15,19840.74
286.1,19967.74
286.05,19608.06
286.0,19531.03
285.95,19444.3
285.9,19563.5
285.85,19645.79
285.8,19827.0
285.75,20410.96
285.7,21006.87
285.65,21927.86
285.6,22421.81
285.55,23781.53
285.5,25280.73
285.45,26774.04
285.4,28009.62
285.35,30092.1
285.3,31646.27
285.25,34132.25
285.2,35658.09
285.15,37312.13
285.1,39496.89
285.05,41254.73
285.0,42937.73
284.95,43971.19
284.9,45130.41
284.85,45651.97
284.8,46188.78
284.75,45980.1
284.7,45562.05
284.65,45133.57
284.6,44274.67
284.55,42262.12
284.5,41097.39
284.45,39107.95
284.4,37038.94
284.35,34969.89
284.3,32737.09
284.25,30778.48
284.2,28584.25
284.15,26638.89
284.1,24957.19
284.05,22739.84
284.0,20989.9
283.95,19522.81
283.9,18101.37
283.85,16636.34
283.8,15757.41
283.75,14508.31
283.7,13440.92
283.65,12511.66
283.6,11880.67
283.55,11319.16
283.5,10694.4
283.45,10324.28
283.4,9813.6
283.35,9475.88
283.3,9077.2
283.25,8971.79
283.2,8715.31
283.15,8528.23
283.1,8201.1
283.05,8215.37
283.0,8075.81
282.95,8032.69
282.9,7969.14
282.85,7938.67
282.8,7951.54
282.75,7861.65
282.7,7748.3
282.65,7810.2
282.6,7672.82
282.55,7569.51
282.5,7610.33
282.45,7487.21
282.4,7484.35
282.35,7481.04
282.3,7402.46
282.25,7508.0
282.2,7358.42
282.15,7707.22
282.1,7409.69
282.05,7304.82
282.0,7238.09
