binding_energy_eV,intensity_cps
292.0,691.31
291.95,689.94
291.9,711.23
291.85,711.69
291.8,683.28
291.75,768.14
291.7,622.13
291.65,678.07
291.6,723.49
291.55,692.7
291.5,742.63
291.45,731.26
291.4,760.36
291.35,738.89
291.3,804.1
291.25,708.37
291.2,776.18
291.15,809.36
291.1,790.71
291.05,713.87
291.0,805.8
290.95,789.15
290.9,837.31
290.85,885.66
290.8,868.01
290.75,852.47
290.7,863.0
290.65,896.83
290.6,896.04
290.55,948.97
290.5,911.67
290.45,957.84
290.4,864.87
290.35,931.44
290.3,998.57
290.25,954.64
290.2,971.52
290.15,1116.83
290.1,1019.82
290.05,1136.58
290.0,1068.03
289.95,1177.85
289.9,1272.01
289.85,1284.6
289.8,1385.76
289.75,1436.8
289.7,1689.1
289.65,1865.6
289.6,2064.24
289.55,2284.55
289.5,2628.59
289.45,3023.42
289.4,3487.49
289.35,4066.22
289.3,4599.93
289.25,5316.29
289.2,5970.56
289.15,6992.66
289.1,7729.02
289.05,8590.63
289.0,9504.53
288.95,10300.2
288.9,11184.2
288.85,12172.14
288.8,12957.61
288.75,13703.72
288.7,13880.35
288.65,14527.45
288.6,14658.84
288.55,14483.87
288.5,14517.45
288.45,14058.37
288.4,13498.31
288.35,12997.36
288.3,12171.77
288.25,11461.46
288.2,10717.89
288.15,9864.83
288.1,8960.93
288.05,8217.83
288.0,7702.54
287.95,7006.36
287.9,6289.95
287.85,5934.08
287.8,5475.99
287.75,5157.02
287.7,4914.65
287.65,4676.87
287.6,4472.05
287.55,4342.72
287.5,4287.42
287.45,4373.35
287.4,4362.26
287.35,4497.15
287.3,4546.31
287.25,4790.1
287.2,5059.03
287.15,5417.56
287.1,5727.27
287.05,6137.48
287.0,6685.29
286.95,7132.92
286.9,7782.81
286.85,8397.87
286.8,9165.42
286.75,9955.76
286.7,10930.16
286.65,11759.5
286.6,12616.32
286.55,13482.19
286.5,14384.31
286.45,15044.56
286.4,15920.75
286.35,17033.29
286.3,17754.21
286.25,18191.64
286.2,18719.39
286.15,19475.92
286.1,19533.66
286.05,19424.11
286.0,19620.95
285.95,19348.63
285.9,19195.05
285.85,19180.83
285.8,18759.07
285.75,18756.76
285.7,18761.99
285.65,18613.52
285.6,19130.61
285.55,19340.94
285.5,19964.91
285.45,20840.51
285.4,21684.78
285.35,23136.43
285.3,24961.11
285.25,26731.74
285.2,28452.01
285.15,30803.31
285.1,33269.0
285.05,35225.86
285.0,37764.23
284.95,40012.39
284.9,41986.9
284.85,44031.62
284.8,45017.09
284.75,46799.0
284.7,46961.52
284.65,47258.66
284.6,46967.26
284.55,45910.55
284.5,44291.2
284.45,41796.76
284.4,39979.08
284.35,37678.42
284.3,35220.49
284.25,32756.56
284.2,30468.99
284.15,28226.1
284.1,25890.35
284.05,23824.52
284.0,22052.03
283.95,20230.34
283.9,18695.73
283.85,17359.35
283.8,15807.69
283.75,15186.12
283.7,14154.12
283.65,13299.22
283.6,12850.96
283.55,12046.59
283.5,11879.92
283.45,11420.55
283.4,11029.35
283.35,11002.66
283.3,10856.29
283.25,10608.97
283.2,10541.03
283.15,10212.17
283.1,10169.51
283.05,10024.08
283.0,10142.65
282.95,9824.28
282.9,10059.43
282.85,9645.28
282.8,9707.7
282.75,9695.79
282.7,9649.09
282.65,9662.37
282.6,9318.77
282.55,9777.78
282.5,9299.08
282.45,9360.76
282.4,9366.48
282.35,9203.69
282.3,9309.51
282.25,9209.45
282.2,9173.09
282.15,9256.11
282.1,9040.72
282.05,9330.45
282.0,9311.94
