binding_energy_eV,intensity_cps
292.0,814.91
291.95,854.44
291.9,814.27
291.85,781.55
291.8,769.5
291.75,799.5
291.7,858.58
291.65,841.7
291.6,862.04
291.55,864.78
291.5,826.69
291.45,820.26
291.4,885.77
291.35,914.09
291.3,915.51
291.25,826.98
291.2,897.02
291.15,866.83
291.1,864.99
291.05,855.31
291.0,883.5
290.95,868.22
290.9,910.25
290.85,893.87
290.8,879.79
290.75,922.39
290.7,947.44
290.65,959.15
290.6,1012.65
290.55,963.91
290.5,1028.41
290.45,1034.28
290.4,974.99
290.35,1034.71
290.3,984.4
290.25,1088.76
290.2,1147.64
290.15,1118.49
290.1,1248.43
290.05,1202.25
290.0,1332.95
289.95,1358.14
289.9,1358.5
289.85,1525.25
289.8,1611.38
289.75,1801.41
289.7,1944.73
289.65,2061.5
289.6,2284.5
289.55,2413.49
289.5,2679.88
289.45,2915.73
289.4,3186.77
289.35,3384.83
289.3,3638.1
289.25,4139.33
289.2,4244.27
289.15,4633.88
289.1,4804.37
289.05,5226.42
289.0,5534.13
288.95,5947.16
288.9,6216.65
288.85,6422.11
288.8,6834.84
288.75,7015.78
288.7,7025.28
288.65,7181.36
288.6,7364.1
288.55,7499.91
288.5,7433.04
288.45,7275.39
288.4,7267.5
288.35,6995.61
288.3,6846.63
288.25,6766.73
288.2,6486.37
288.15,6123.43
288.1,5972.04
288.05,5655.52
288.0,5366.8
287.95,5070.14
287.9,4784.0
287.85,4747.83
287.8,4464.99
287.75,4324.49
287.7,4202.07
287.65,4033.5
287.6,4028.71
287.55,4049.13
287.5,3844.8
287.45,4110.91
287.4,4255.67
287.35,4515.95
287.3,4768.12
287.25,4959.56
287.2,5436.82
287.15,5676.88
287.1,6290.25
287.05,6832.72
287.0,7389.71
286.95,8229.2
286.9,8699.76
286.85,9575.13
286.8,10374.95
286.75,11065.74
286.7,11955.84
286.65,12702.17
286.6,13895.34
286.55,14590.44
286.5,15337.47
286.45,15854.78
286.4,16840.77
286.35,17682.03
286.3,18222.24
286.25,18893.67
286.2,19243.91
286.15,19432.5
286.1,19677.68
286.05,19904.48
286.0,19946.87
285.95,20233.73
285.9,20536.92
285.85,20846.22
285.8,21168.68
285.75,21604.09
285.7,22089.47
285.65,22611.82
285.6,23592.52
285.55,24551.62
285.5,25653.88
285.45,26925.74
285.4,27887.67
285.35,28949.25
285.3,30388.42
285.25,31852.88
285.2,33301.54
285.15,34939.43
285.1,36239.77
285.05,36974.55
285.0,38371.52
284.95,39728.85
284.9,40378.84
284.85,41070.59
284.8,41619.75
284.75,41827.02
284.7,41808.07
284.65,41322.03
284.6,41230.05
284.55,39958.07
284.5,38911.5
284.45,37394.35
284.4,36198.35
284.35,34564.85
284.3,33230.05
284.25,31226.25
284.2,29635.76
284.15,27931.61
284.1,25965.43
284.05,24115.83
284.0,22600.92
283.95,21095.8
283.9,19503.82
283.85,17927.83
283.8,16481.4
283.75,15250.81
283.7,14160.86
283.65,12910.08
283.6,11994.39
283.55,11031.6
283.5,10249.87
283.45,9792.15
283.4,9050.74
283.35,8769.14
283.3,8251.43
283.25,7646.78
283.2,7425.04
283.15,7114.41
283.1,6994.44
283.05,6872.88
283.0,6423.66
282.95,6458.61
282.9,6290.65
282.85,6144.85
282.8,6182.56
282.75,5936.37
282.7,6026.26
282.65,5917.15
282.6,5880.15
282.55,5877.37
282.5,5834.61
282.45,5645.16
282.4,5751.55
282.35,5743.98
282.3,5746.05
282.25,5597.9
282.2,5526.1
282.15,5638.45
282.1,5567.58
282.05,5575.91
282.0,5661.1
