binding_energy_eV,intensity_cps
292.0,637.65
291.95,690.97
291.9,617.85
291.85,696.0
291.8,710.55
291.75,758.24
291.7,719.41
291.65,748.48
291.6,748.3
291.55,787.81
291.5,730.56
291.45,720.49
291.4,790.24
291.35,857.92
291.3,851.24
291.25,876.23
291.2,869.82
291.15,881.74
291.1,905.59
291.05,935.67
291.0,893.39
290.95,991.84
290.9,1024.51
290.85,1061.34
290.8,1121.55
290.75,1131.33
290.7,1060.06
290.65,1169.16
290.6,1324.29
290.55,1232.79
290.5,1364.15
290.45,1283.16
290.4,1409.34
290.35,1487.52
290.3,1613.5
290.25,1709.01
290.2,1780.79
290.15,1985.55
290.1,2072.61
290.05,2341.62
290.0,2453.22
289.95,2938.28
289.9,3248.51
289.85,3551.08
289.8,3997.37
289.75,4406.39
289.7,4903.89
289.65,5384.61
289.6,6228.06
289.55,6942.97
289.5,7722.36
289.45,8617.24
289.4,9629.73
289.35,10358.9
289.3,11577.84
289.25,12523.05
289.2,13689.79
289.15,14959.29
289.1,15994.26
289.05,17234.83
289.0,18346.25
288.95,19003.07
288.9,20146.12
288.85,21286.31
288.8,22198.74
288.75,22880.52
288.7,23284.11
288.65,24003.75
288.6,24277.12
288.55,24922.79
288.5,24620.97
288.45,25269.43
288.4,24777.09
288.35,24708.5
288.3,24705.97
288.25,24376.79
288.2,24289.4
288.15,24181.57
288.1,23826.08
288.05,23668.33
288.0,23342.65
287.95,23279.84
287.9,23160.27
287.85,22573.37
287.8,22302.27
287.75,22550.74
287.7,22286.76
287.65,22455.51
287.6,22749.92
287.55,22861.07
287.5,23098.53
287.45,23564.72
287.4,23820.15
287.35,24256.37
287.3,25260.19
287.25,26118.97
287.2,26849.4
287.15,27917.91
287.1,29224.3
287.05,30697.94
287.0,32234.02
286.95,33718.03
286.9,35488.99
286.85,37243.05
286.8,38475.44
286.75,40576.5
286.7,42935.0
286.65,44970.58
286.6,46825.37
286.55,49158.13
286.5,50919.45
286.45,52254.63
286.4,53985.61
286.35,55297.71
286.3,56062.58
286.25,56828.84
286.2,58335.47
286.15,58595.52
286.1,58963.52
286.05,58974.0
286.0,60283.45
285.95,60396.06
285.9,60102.26
285.85,59749.43
285.8,61080.45
285.75,61799.06
285.7,62321.69
285.65,62810.62
285.6,64045.02
285.55,65340.07
285.5,65225.69
285.45,67665.72
285.4,69052.27
285.35,70155.45
285.3,72456.59
285.25,74617.86
285.2,76524.14
285.15,78738.73
285.1,80443.77
285.05,82726.22
285.0,84295.88
284.95,86567.7
284.9,87774.34
284.85,89443.72
284.8,90662.37
284.75,92015.23
284.7,92467.44
284.65,93321.22
284.6,94366.54
284.55,94036.94
284.5,94908.4
284.45,94135.05
284.4,94264.95
284.35,93269.1
284.3,93290.76
284.25,93550.11
284.2,92050.72
284.15,92579.18
284.1,90616.27
284.05,90766.9
284.0,89608.54
283.95,89281.07
283.9,88684.66
283.85,88003.1
283.8,87081.54
283.75,87448.59
283.7,86962.09
283.65,86675.49
283.6,85820.85
283.55,85595.13
283.5,85338.13
283.45,86238.63
283.4,85336.04
283.35,85091.75
283.3,84334.42
283.25,85077.34
283.2,85299.2
283.15,85037.4
283.1,84880.1
283.05,84258.99
283.0,84410.2
282.95,84870.61
282.9,83523.06
282.85,85147.62
282.8,85628.2
282.75,84488.46
282.7,85363.65
282.65,85336.88
282.6,84766.81
282.55,84386.61
282.5,85136.8
282.45,84049.23
282.4,84557.95
282.35,84222.55
282.3,84529.57
282.25,85010.28
282.2,85329.94
282.15,85000.2
282.1,85450.24
282.05,84959.22
282.0,84684.53
