binding_energy_eV,intensity_cps
292.0,466.95
291.95,470.29
291.9,527.6
291.85,485.87
291.8,498.97
291.75,511.5
291.7,500.51
291.65,505.72
291.6,588.13
291.55,540.23
291.5,408.95
291.45,482.97
291.4,545.19
291.35,554.39
291.3,468.43
291.25,538.81
291.2,542.56
291.15,499.44
291.1,505.9
291.05,528.69
291.0,599.38
290.95,515.34
290.9,505.29
290.85,536.35
290.8,559.11
290.75,560.32
290.7,560.34
290.65,623.12
290.6,546.95
290.55,615.84
290.5,614.85
290.45,576.69
290.4,587.36
290.35,587.69
290.3,585.71
290.25,640.06
290.2,577.67
290.15,709.18
290.1,677.41
290.05,702.78
290.0,770.76
289.95,838.4
289.9,892.03
289.85,890.37
289.8,950.97
289.75,1005.62
289.7,1107.72
289.65,1154.55
289.6,1233.62
289.55,1366.01
289.5,1419.11
289.45,1480.88
289.4,1664.64
289.35,1808.26
289.3,1949.52
289.25,2096.88
289.2,2306.21
289.15,2390.46
289.1,2483.6
289.05,2725.26
289.0,2960.47
288.95,2996.15
288.9,3292.65
288.85,3451.17
288.8,3475.62
288.75,3684.08
288.7,3651.92
288.65,3958.05
288.6,4025.28
288.55,3994.27
288.5,3920.36
288.45,3966.0
288.4,3941.84
288.35,3844.18
288.3,3789.83
288.25,3682.57
288.2,3731.67
288.15,3590.67
288.1,3523.53
288.05,3370.27
288.0,3339.65
287.95,3087.21
287.9,3103.98
287.85,3010.64
287.8,3013.47
287.75,2873.73
287.7,2793.18
287.65,2885.91
287.6,2781.81
287.55,3074.34
287.5,2881.63
287.45,3007.11
287.4,3263.48
287.35,3220.66
287.3,3389.08
287.25,3510.83
287.2,3786.09
287.15,3861.12
287.1,4257.21
287.05,4458.76
287.0,4675.04
286.95,4909.88
286.9,5271.35
286.85,5482.8
286.8,5649.1
286.75,6004.76
286.7,6150.87
286.65,6138.26
286.6,6644.22
286.55,6712.9
286.5,6898.35
286.45,7018.88
286.4,7200.3
286.35,7092.56
286.3,7388.02
286.25,7256.51
286.2,7256.69
286.15,7213.29
286.1,7414.81
286.05,7257.98
286.0,7041.38
285.95,7234.33
285.9,7342.89
285.85,7348.52
285.8,7442.28
285.75,7576.48
285.7,7643.92
285.65,7813.88
285.6,8084.08
285.55,8092.42
285.5,8483.1
285.45,8954.91
285.4,8987.48
285.35,9295.95
285.3,9674.93
285.25,10102.14
285.2,10277.33
285.15,10673.88
285.1,11016.08
285.05,11234.66
285.0,11427.32
284.95,11246.22
284.9,11308.37
284.85,11670.08
284.8,11198.09
284.75,11087.94
284.7,10780.7
284.65,10557.79
284.6,10028.49
284.55,9779.63
284.5,9313.59
284.45,9159.52
284.4,8267.7
284.35,7767.26
284.3,7446.26
284.25,6935.58
284.2,6286.35
284.15,6144.94
284.1,5790.59
284.05,5317.38
284.0,4989.43
283.95,4601.17
283.9,4313.02
283.85,3916.84
283.8,3778.05
283.75,3633.64
283.7,3387.68
283.65,3271.76
283.6,3081.24
283.55,2993.26
283.5,2823.05
283.45,2750.89
283.4,2577.09
283.35,2453.05
283.3,2530.43
283.25,2480.74
283.2,2337.97
283.15,2257.74
283.1,2374.34
283.05,2450.72
283.0,2360.3
282.95,2316.7
282.9,2274.92
282.85,2309.4
282.8,2250.52
282.75,2148.5
282.7,2324.25
282.65,2246.86
282.6,2256.94
282.55,2247.99
282.5,2151.67
282.45,2265.52
282.4,2130.32
282.35,2054.9
282.3,2196.54
282.25,2081.04
282.2,2107.9
282.15,2164.49
282.1,2153.01
282.05,2105.76
282.0,2122.37
