binding_energy_eV,intensity_cps
292.0,631.34
291.95,660.22
291.9,614.81
291.85,666.1
291.8,643.87
291.75,683.03
291.7,636.92
291.65,695.8
291.6,771.56
291.55,723.9
291.5,795.51
291.45,655.63
291.4,739.15
291.35,803.77
291.3,674.23
291.25,755.53
291.2,852.09
291.15,813.54
291.1,752.59
291.05,734.7
291.0,846.7
290.95,912.67
290.9,779.23
290.85,777.53
290.8,836.16
290.75,858.34
290.7,875.94
290.65,920.84
290.6,901.05
290.55,956.9
290.5,929.8
290.45,947.01
290.4,1028.01
290.35,1003.25
290.3,1071.96
290.25,1090.07
290.2,1089.48
290.15,1050.04
290.1,1156.31
290.05,1263.74
290.0,1350.28
289.95,1425.18
289.9,1660.72
289.85,1680.02
289.8,1889.15
289.75,2104.91
289.7,2292.89
289.65,2515.44
289.6,2697.23
289.55,3233.35
289.5,3601.25
289.45,4216.65
289.4,4850.34
289.35,5120.3
289.3,6205.44
289.25,7009.27
289.2,7862.63
289.15,8313.71
289.1,9487.66
289.05,10229.21
289.0,10919.47
288.95,11789.37
288.9,12496.52
288.85,13554.94
288.8,13411.64
288.75,13785.18
288.7,13934.38
288.65,13555.5
288.6,13322.8
288.55,13111.18
288.5,12496.09
288.45,11535.63
288.4,10724.35
288.35,10132.55
288.3,9215.58
288.25,8521.93
288.2,7772.4
288.15,7229.06
288.1,6432.05
288.05,6027.14
288.0,5289.22
287.95,4958.89
287.9,4357.71
287.85,4310.47
287.8,3980.48
287.75,3697.3
287.7,3532.42
287.65,3488.94
287.6,3614.07
287.55,3728.72
287.5,3593.24
287.45,3690.54
287.4,3913.04
287.35,4190.51
287.3,4543.84
287.25,5044.1
287.2,5591.98
287.15,6340.23
287.1,7330.93
287.05,8028.94
287.0,9010.92
286.95,10161.17
286.9,11858.79
286.85,13028.55
286.8,14665.14
286.75,16347.05
286.7,17806.91
286.65,19336.94
286.6,21090.71
286.55,22441.74
286.5,24133.4
286.45,25119.26
286.4,25958.03
286.35,26728.09
286.3,26423.02
286.25,26719.27
286.2,26748.12
286.15,25916.53
286.1,25386.02
286.05,24276.99
286.0,23393.76
285.95,22272.35
285.9,21766.62
285.85,20438.21
285.8,19669.69
285.75,18968.56
285.7,18726.42
285.65,18789.09
285.6,18800.39
285.55,19778.92
285.5,21063.95
285.45,22176.54
285.4,23054.7
285.35,24488.37
285.3,26351.53
285.25,27168.93
285.2,29345.08
285.15,31263.63
285.1,32466.47
285.05,34712.93
285.0,36184.12
284.95,36977.35
284.9,38001.23
284.85,38603.32
284.8,39009.68
284.75,38910.67
284.7,37775.24
284.65,37302.53
284.6,35872.24
284.55,34227.04
284.5,32407.86
284.45,30253.32
284.4,28600.13
284.35,26626.06
284.3,24194.3
284.25,22156.14
284.2,20512.58
284.15,18974.1
284.1,17127.47
284.05,15418.15
284.0,14293.75
283.95,12871.73
283.9,11767.5
283.85,10674.43
283.8,9896.2
283.75,9449.81
283.7,8875.47
283.65,8288.92
283.6,7667.93
283.55,7355.34
283.5,7251.13
283.45,6981.65
283.4,6861.39
283.35,6778.62
283.3,6695.76
283.25,6646.75
283.2,6476.12
283.15,6404.44
283.1,6267.73
283.05,6181.96
283.0,6204.53
282.95,6255.53
282.9,6074.84
282.85,6188.43
282.8,5932.41
282.75,6042.15
282.7,6163.13
282.65,5991.29
282.6,6156.16
282.55,5958.68
282.5,5877.79
282.45,5844.86
282.4,5840.78
282.35,5911.1
282.3,5982.95
282.25,5839.8
282.2,5961.21
282.15,6009.96
282.1,5886.44
282.05,6094.23
282.0,5985.21
