binding_energy_eV,intensity_cps
292.0,745.8
291.95,794.36
291.9,741.87
291.85,735.17
291.8,755.04
291.75,729.77
291.7,803.06
291.65,775.7
291.6,829.68
291.55,772.11
291.5,841.31
291.45,806.18
291.4,831.19
291.35,745.73
291.3,810.59
291.25,836.5
291.2,832.58
291.15,880.99
291.1,790.95
291.05,935.65
291.0,865.22
290.95,890.43
290.9,897.84
290.85,937.72
290.8,1012.88
290.75,990.92
290.7,1030.88
290.65,1018.65
290.6,1063.69
290.55,1035.71
290.5,1151.36
290.45,1127.27
290.4,1174.15
290.35,1149.01
290.3,1263.72
290.25,1290.91
290.2,1389.29
290.15,1407.63
290.1,1581.51
290.05,1594.12
290.0,1748.42
289.95,1872.33
289.9,1919.46
289.85,2171.62
289.8,2347.16
289.75,2650.79
289.7,2818.92
289.65,3035.23
289.6,3289.07
289.55,3526.51
289.5,3776.16
289.45,4120.45
289.4,4362.64
289.35,4745.14
289.3,5129.67
289.25,5517.44
289.2,5877.76
289.15,6107.33
289.1,6548.24
289.05,6612.76
289.0,6904.64
288.95,7326.62
288.9,7359.81
288.85,7661.16
288.8,7833.96
288.75,7896.65
288.7,7941.81
288.65,7834.74
288.6,7907.48
288.55,7833.84
288.5,7673.35
288.45,7455.93
288.4,7407.72
288.35,7230.4
288.3,6836.12
288.25,6665.96
288.2,6480.39
288.15,6288.2
288.1,6089.37
288.05,5864.24
288.0,5639.14
287.95,5566.09
287.9,5381.51
287.85,5261.18
287.8,5203.8
287.75,5210.8
287.7,5376.62
287.65,5458.99
287.6,5639.37
287.55,5754.95
287.5,6132.32
287.45,6415.83
287.4,6636.84
287.35,7252.25
287.3,7692.61
287.25,8425.67
287.2,8882.57
287.15,9739.47
287.1,10398.6
287.05,11114.41
287.0,12141.49
286.95,13078.86
286.9,13887.66
286.85,14784.61
286.8,15979.52
286.75,16913.01
286.7,18092.91
286.65,18951.92
286.6,20003.47
286.55,20821.97
286.5,21758.09
286.45,22599.59
286.4,23650.25
286.35,24390.05
286.3,25112.53
286.25,25581.11
286.2,26175.57
286.15,26595.53
286.1,26863.13
286.05,27257.14
286.0,27572.12
285.95,27767.47
285.9,28281.14
285.85,28299.74
285.8,29025.62
285.75,28850.18
285.7,29403.04
285.65,30263.89
285.6,31000.53
285.55,31548.44
285.5,32208.86
285.45,33688.05
285.4,34850.21
285.35,35441.39
285.3,36780.35
285.25,37847.44
285.2,38765.8
285.15,39848.63
285.1,41134.61
285.05,41723.33
285.0,42388.57
284.95,42350.77
284.9,42972.71
284.85,42855.16
284.8,43092.41
284.75,41914.72
284.7,40894.45
284.65,40809.8
284.6,39087.84
284.55,38429.51
284.5,36549.86
284.45,35031.67
284.4,33588.72
284.35,31887.02
284.3,30143.0
284.25,28492.74
284.2,26889.48
284.15,25274.04
284.1,23729.65
284.05,22221.06
284.0,20705.78
283.95,19418.0
283.9,18466.45
283.85,17263.57
283.8,16027.9
283.75,14966.18
283.7,14183.7
283.65,13227.77
283.6,12836.81
283.55,12054.14
283.5,11419.67
283.45,10935.32
283.4,10681.88
283.35,10268.08
283.3,9886.45
283.25,9608.36
283.2,9176.33
283.15,9177.47
283.1,8706.32
283.05,8632.8
283.0,8443.12
282.95,8393.53
282.9,8176.74
282.85,8253.48
282.8,8084.31
282.75,7784.87
282.7,7819.78
282.65,7896.44
282.6,7730.09
282.55,7911.11
282.5,7596.64
282.45,7691.39
282.4,7510.72
282.35,7684.45
282.3,7326.8
282.25,7474.56
282.2,7281.14
282.15,7296.22
282.1,7342.94
282.05,7148.33
282.0,7221.94
