binding_energy_eV,intensity_cps
292.0,589.64
291.95,604.54
291.9,705.7
291.85,696.68
291.8,645.97
291.75,698.43
291.7,658.8
291.65,647.57
291.6,690.2
291.55,679.12
291.5,671.97
291.45,757.06
291.4,632.4
291.35,706.89
291.3,813.66
291.25,760.83
291.2,701.42
291.15,772.68
291.1,770.52
291.05,764.32
291.0,762.34
290.95,801.95
290.9,844.94
290.85,857.46
290.8,835.32
290.75,908.4
290.7,804.64
290.65,844.2
290.6,975.75
290.55,940.89
290.5,957.43
290.45,1000.13
290.4,1048.74
290.35,966.9
290.3,1243.41
290.25,1210.66
290.2,1221.91
290.15,1317.16
290.1,1504.16
290.05,1687.9
290.0,1588.39
289.95,1826.79
289.9,2084.66
289.85,2257.57
289.8,2458.1
289.75,2752.4
289.7,2965.37
289.65,3353.23
289.6,3625.67
289.55,4023.67
289.5,4280.15
289.45,4656.9
289.4,5130.27
289.35,5467.29
289.3,5872.23
289.25,6525.0
289.2,6973.85
289.15,7419.3
289.1,7708.41
289.05,8099.36
289.0,8433.47
288.95,8493.23
288.9,8757.55
288.85,9111.7
288.8,8940.67
288.75,8809.66
288.7,9111.31
288.65,8680.45
288.6,8670.45
288.55,8501.36
288.5,7954.38
288.45,7638.76
288.4,7191.4
288.35,6980.94
288.3,6706.08
288.25,6235.53
288.2,5856.87
288.15,5638.23
288.1,5377.32
288.05,5077.16
288.0,4939.94
287.95,4667.57
287.9,4507.6
287.85,4107.5
287.8,4127.38
287.75,4080.11
287.7,4152.0
287.65,3974.89
287.6,4094.84
287.55,4217.57
287.5,4418.94
287.45,4506.34
287.4,4825.38
287.35,5158.07
287.3,5514.0
287.25,5891.15
287.2,6402.18
287.15,7119.39
287.1,7442.62
287.05,8411.39
287.0,9075.04
286.95,9641.08
286.9,10923.08
286.85,11578.54
286.8,12676.92
286.75,13365.07
286.7,14369.05
286.65,15120.3
286.6,15796.55
286.55,16536.83
286.5,16731.09
286.45,17475.22
286.4,17419.0
286.35,17475.25
286.3,17266.78
286.25,16858.79
286.2,16583.88
286.15,16607.34
286.1,16186.29
286.05,15451.1
286.0,15568.76
285.95,15076.3
285.9,15850.89
285.85,15960.58
285.8,16478.25
285.75,17267.2
285.7,18414.52
285.65,19822.08
285.6,21194.5
285.55,22915.08
285.5,25077.04
285.45,27079.59
285.4,29822.52
285.35,32351.86
285.3,35775.96
285.25,37714.1
285.2,40466.74
285.15,42990.8
285.1,45150.33
285.05,46803.47
285.0,48423.54
284.95,49496.74
284.9,49324.6
284.85,48488.77
284.8,48117.94
284.75,46503.83
284.7,44462.87
284.65,42288.57
284.6,40000.93
284.55,37655.99
284.5,35029.18
284.45,31917.35
284.4,29112.05
284.35,26725.84
284.3,24603.12
284.25,22856.28
284.2,20853.64
284.15,19482.94
284.1,17624.39
284.05,16720.97
284.0,14696.46
283.95,14428.13
283.9,13283.57
283.85,12744.48
283.8,12005.86
283.75,11458.65
283.7,11250.95
283.65,11136.47
283.6,10509.0
283.55,10259.29
283.5,10147.55
283.45,9913.7
283.4,10045.12
283.35,10021.78
283.3,9722.96
283.25,9656.23
283.2,9357.66
283.15,9381.27
283.1,9438.7
283.05,9395.48
283.0,9089.23
282.95,9347.69
282.9,9067.73
282.85,8802.49
282.8,8960.63
282.75,9158.67
282.7,8747.7
282.65,8970.0
282.6,9008.02
282.55,8957.26
282.5,8672.01
282.45,9141.52
282.4,8783.45
282.35,8750.59
282.3,8762.86
282.25,8931.98
282.2,8636.87
282.15,8517.23
282.1,8982.79
282.05,8819.4
282.0,8711.69
