binding_energy_eV,intensity_cps
292.0,792.28
291.95,807.64
291.9,792.76
291.85,849.19
291.8,831.58
291.75,795.2
291.7,811.36
291.65,777.56
291.6,794.22
291.55,918.82
291.5,775.61
291.45,953.19
291.4,845.36
291.35,921.15
291.3,898.66
291.25,987.51
291.2,837.11
291.15,1059.5
291.1,1035.07
291.05,902.38
291.0,992.38
290.95,1089.36
290.9,952.76
290.85,867.64
290.8,1050.85
290.75,933.7
290.7,1129.2
290.65,1075.38
290.6,1046.59
290.55,1055.25
290.5,1083.82
290.45,1127.81
290.4,1063.36
290.35,951.7
290.3,1162.42
290.25,1239.9
290.2,1169.87
290.15,1159.03
290.1,1208.06
290.05,1249.17
290.0,1310.85
289.95,1296.85
289.9,1375.87
289.85,1411.08
289.8,1554.08
289.75,1663.45
289.7,1700.2
289.65,1784.24
289.6,1978.0
289.55,1894.2
289.5,2314.32
289.45,2549.78
289.4,2651.21
289.35,3080.93
289.3,3276.6
289.25,3585.84
289.2,3821.81
289.15,4193.83
289.1,4762.7
289.05,5358.35
289.0,5712.51
288.95,6208.26
288.9,6964.89
288.85,7159.67
288.8,7802.85
288.75,8196.28
288.7,8646.66
288.65,9046.04
288.6,9371.87
288.55,9942.21
288.5,9793.84
288.45,10152.72
288.4,10167.6
288.35,10303.55
288.3,10259.22
288.25,10240.24
288.2,10058.08
288.15,9941.28
288.1,9790.88
288.05,9610.39
288.0,9223.95
287.95,8980.64
287.9,8905.25
287.85,8881.8
287.8,8903.24
287.75,8681.86
287.7,8583.25
287.65,8740.08
287.6,8885.94
287.55,8947.05
287.5,9096.25
287.45,9554.69
287.4,9748.43
287.35,10019.92
287.3,10492.03
287.25,11010.97
287.2,11290.97
287.15,12332.41
287.1,12784.99
287.05,13451.98
287.0,14339.12
286.95,15450.01
286.9,16119.5
286.85,17027.89
286.8,18389.28
286.75,19577.76
286.7,19949.77
286.65,21841.19
286.6,22501.3
286.55,23431.68
286.5,24749.02
286.45,25774.56
286.4,26370.33
286.35,27673.88
286.3,28116.15
286.25,28998.31
286.2,30324.8
286.15,30465.76
286.1,31298.88
286.05,32465.88
286.0,33156.95
285.95,34237.78
285.9,35244.55
285.85,36245.41
285.8,38024.4
285.75,38969.26
285.7,41598.28
285.65,43540.95
285.6,45796.32
285.55,48588.96
285.5,50927.13
285.45,54666.99
285.4,57879.83
285.35,60728.12
285.3,64696.11
285.25,68436.84
285.2,72021.26
285.15,75516.81
285.1,79886.46
285.05,83298.51
285.0,86415.81
284.95,88987.11
284.9,91988.14
284.85,94157.92
284.8,95600.75
284.75,98107.15
284.7,97250.75
284.65,98383.74
284.6,98408.87
284.55,96915.73
284.5,96403.83
284.45,95488.11
284.4,93105.66
284.35,92424.73
284.3,90433.42
284.25,89019.98
284.2,86542.42
284.15,85992.62
284.1,83162.65
284.05,81894.85
284.0,81153.36
283.95,78506.21
283.9,77089.54
283.85,75467.93
283.8,75439.23
283.75,74567.84
283.7,72703.01
283.65,73461.9
283.6,72224.74
283.55,71326.45
283.5,70978.8
283.45,70669.12
283.4,70353.68
283.35,70402.73
283.3,69888.46
283.25,69955.03
283.2,69897.45
283.15,69251.19
283.1,69732.25
283.05,69937.85
283.0,69755.74
282.95,69346.4
282.9,69713.53
282.85,68805.38
282.8,69531.98
282.75,68404.44
282.7,68995.92
282.65,69427.47
282.6,68960.88
282.55,69604.02
282.5,68844.96
282.45,69264.1
282.4,68920.5
282.35,68952.3
282.3,68862.1
282.25,69515.61
282.2,69509.8
282.15,69934.1
282.1,68359.13
282.05,68813.81
282.0,69113.56
