binding_energy_eV,intensity_cps
292.0,905.85
291.95,935.64
291.9,895.37
291.85,852.38
291.8,882.74
291.75,856.83
291.7,891.56
291.65,942.1
291.6,884.06
291.55,868.13
291.5,909.83
291.45,977.73
291.4,937.59
291.35,903.21
291.3,968.39
291.25,920.81
291.2,936.01
291.15,948.75
291.1,1000.52
291.05,1005.2
291.0,983.74
290.95,1001.23
290.9,960.86
290.85,1000.42
290.8,1047.14
290.75,1022.4
290.7,1037.45
290.65,1071.38
290.6,1068.12
290.55,1087.4
290.5,1135.34
290.45,1158.28
290.4,1221.23
290.35,1213.35
290.3,1266.0
290.25,1268.5
290.2,1461.46
290.15,1530.95
290.1,1468.14
290.05,1648.39
290.0,1683.75
289.95,1829.63
289.9,2063.92
289.85,2239.18
289.8,2380.14
289.75,2611.04
289.7,2736.55
289.65,3154.89
289.6,3514.42
289.55,3885.04
289.5,4082.93
289.45,4568.45
289.4,4962.97
289.35,5270.99
289.3,5852.75
289.25,6416.55
289.2,6885.28
289.15,7245.87
289.1,7721.39
289.05,8256.03
289.0,8697.63
288.95,9271.89
288.9,9577.55
288.85,9804.27
288.8,10318.22
288.75,10298.68
288.7,10498.8
288.65,10416.72
288.6,10394.46
288.55,10625.37
288.5,10400.2
288.45,10200.78
288.4,9789.27
288.35,9475.13
288.3,9161.23
288.25,8748.28
288.2,8426.84
288.15,8048.33
288.1,7747.22
288.05,7210.98
288.0,6844.28
287.95,6518.95
287.9,6406.57
287.85,5960.33
287.8,5746.23
287.75,5637.77
287.7,5503.94
287.65,5391.44
287.6,5367.31
287.55,5276.46
287.5,5476.32
287.45,5758.38
287.4,6015.42
287.35,6352.1
287.3,6722.78
287.25,7282.69
287.2,7719.92
287.15,8499.66
287.1,8985.25
287.05,9984.15
287.0,10505.16
286.95,11340.61
286.9,12610.29
286.85,13124.77
286.8,14076.85
286.75,15015.97
286.7,15835.46
286.65,16883.03
286.6,17443.3
286.55,17947.37
286.5,18719.73
286.45,19151.19
286.4,19245.1
286.35,19587.42
286.3,20006.69
286.25,19550.25
286.2,19735.77
286.15,19209.38
286.1,19047.79
286.05,18905.92
286.0,18655.05
285.95,18010.73
285.9,17769.91
285.85,17484.23
285.8,17384.14
285.75,17462.37
285.7,17409.33
285.65,17545.88
285.6,17922.72
285.55,18297.88
285.5,18793.23
285.45,19215.9
285.4,19926.98
285.35,20815.47
285.3,21534.73
285.25,22499.16
285.2,23145.6
285.15,23978.06
285.1,24804.94
285.05,25356.47
285.0,26233.02
284.95,26489.12
284.9,26773.82
284.85,26958.9
284.8,26803.14
284.75,26641.89
284.7,26049.67
284.65,25634.09
284.6,24841.01
284.55,23988.62
284.5,23079.16
284.45,21940.67
284.4,20636.5
284.35,19637.35
284.3,18609.78
284.25,17442.17
284.2,16178.69
284.15,15023.34
284.1,14225.22
284.05,13088.15
284.0,12086.83
283.95,11175.37
283.9,10574.87
283.85,9664.39
283.8,9249.5
283.75,8418.3
283.7,8100.5
283.65,7614.53
283.6,7322.84
283.55,6953.33
283.5,6633.52
283.45,6340.52
283.4,5968.27
283.35,5943.71
283.3,5902.54
283.25,5586.6
283.2,5642.73
283.15,5545.78
283.1,5418.43
283.05,5322.69
283.0,5300.96
282.95,5237.91
282.9,5231.78
282.85,5221.51
282.8,5194.46
282.75,5109.0
282.7,5006.89
282.65,5115.66
282.6,5219.95
282.55,5033.6
282.5,4929.38
282.45,4893.88
282.4,4780.33
282.35,4969.44
282.3,4957.37
282.25,4946.23
282.2,4922.6
282.15,4891.37
282.1,4997.28
282.05,4921.57
282.0,4913.65
