binding_energy_eV,intensity_cps
292.0,569.22
291.95,595.63
291.9,559.19
291.85,579.79
291.8,586.94
291.75,575.63
291.7,586.77
291.65,593.84
291.6,620.13
291.55,611.83
291.5,644.3
291.45,618.81
291.4,662.25
291.35,640.04
291.3,631.72
291.25,668.03
291.2,637.44
291.15,667.46
291.1,737.47
291.05,679.77
291.0,717.98
290.95,722.82
290.9,673.41
290.85,778.09
290.8,768.96
290.75,786.91
290.7,807.99
290.65,829.66
290.6,842.05
290.55,848.77
290.5,824.52
290.45,872.06
290.4,922.95
290.35,943.82
290.3,929.2
290.25,963.31
290.2,1047.54
290.15,1140.56
290.1,1170.44
290.05,1255.4
290.0,1344.68
289.95,1440.47
289.9,1607.98
289.85,1740.61
289.8,1856.39
289.75,2126.35
289.7,2396.72
289.65,2573.36
289.6,2912.77
289.55,3332.44
289.5,3789.54
289.45,4201.76
289.4,4848.69
289.35,5321.94
289.3,5739.47
289.25,6658.32
289.2,7133.41
289.15,7572.98
289.1,8576.09
289.05,9068.75
289.0,9663.08
288.95,10179.01
288.9,10679.48
288.85,11112.8
288.8,11396.35
288.75,11546.33
288.7,11607.87
288.65,11669.19
288.6,11766.13
288.55,11268.54
288.5,10838.7
288.45,10722.24
288.4,10179.73
288.35,9623.74
288.3,8998.09
288.25,8476.1
288.2,7783.59
288.15,7200.46
288.1,6789.3
288.05,6285.28
288.0,5720.63
287.95,5353.88
287.9,5088.64
287.85,4589.25
287.8,4332.18
287.75,4133.5
287.7,4066.69
287.65,3880.02
287.6,3751.51
287.55,3831.39
287.5,3691.63
287.45,3922.82
287.4,4046.68
287.35,4422.7
287.3,4648.22
287.25,4882.08
287.2,5378.75
287.15,5695.22
287.1,6178.61
287.05,6672.64
287.0,7502.63
286.95,8131.83
286.9,8693.43
286.85,9448.26
286.8,10246.03
286.75,11172.87
286.7,12054.44
286.65,12477.83
286.6,13720.54
286.55,14097.74
286.5,15153.06
286.45,15212.68
286.4,15921.52
286.35,16073.4
286.3,16385.37
286.25,16187.57
286.2,16274.04
286.15,16184.99
286.1,16008.76
286.05,15700.95
286.0,15442.18
285.95,15279.6
285.9,15651.47
285.85,15718.72
285.8,16177.8
285.75,16645.88
285.7,16964.66
285.65,17761.22
285.6,18821.1
285.55,19733.95
285.5,21324.58
285.45,22899.32
285.4,24371.14
285.35,25488.08
285.3,27328.98
285.25,29128.48
285.2,30653.16
285.15,31945.11
285.1,33573.54
285.05,34784.17
285.0,35404.61
284.95,36605.3
284.9,36942.63
284.85,37370.7
284.8,37091.2
284.75,36504.86
284.7,35457.37
284.65,34880.81
284.6,33677.46
284.55,31984.41
284.5,30614.0
284.45,28713.39
284.4,26792.9
284.35,24734.59
284.3,23220.32
284.25,21428.57
284.2,19784.97
284.15,18215.29
284.1,16412.19
284.05,15299.28
284.0,13838.74
283.95,12780.43
283.9,11680.15
283.85,10854.26
283.8,9711.34
283.75,9550.34
283.7,8631.11
283.65,8240.08
283.6,7876.35
283.55,7451.97
283.5,7098.17
283.45,6757.44
283.4,6541.41
283.35,6644.96
283.3,6322.07
283.25,6203.58
283.2,6088.08
283.15,6194.1
283.1,5962.12
283.05,5928.14
283.0,5849.04
282.95,6096.8
282.9,5889.16
282.85,5892.78
282.8,5743.59
282.75,5916.74
282.7,5868.87
282.65,5699.6
282.6,5737.69
282.55,5673.2
282.5,5692.79
282.45,5815.52
282.4,5684.72
282.35,5660.39
282.3,5644.87
282.25,5526.87
282.2,5555.93
282.15,5627.92
282.1,5743.29
282.05,5533.9
282.0,5521.66
