binding_energy_eV,intensity_cps
292.0,679.03
291.95,706.34
291.9,749.04
291.85,682.55
291.8,717.54
291.75,795.95
291.7,717.65
291.65,666.29
291.6,654.72
291.55,680.81
291.5,715.7
291.45,770.37
291.4,798.65
291.35,709.99
291.3,711.09
291.25,804.99
291.2,820.96
291.15,796.31
291.1,773.79
291.05,832.7
291.0,864.34
290.95,768.06
290.9,809.78
290.85,885.43
290.8,855.2
290.75,881.52
290.7,922.47
290.65,914.0
290.6,901.65
290.55,979.78
290.5,965.6
290.45,991.08
290.4,1125.16
290.35,1136.58
290.3,1131.6
290.25,1220.17
290.2,1232.37
290.15,1460.26
290.1,1510.07
290.05,1635.22
290.0,1768.38
289.95,1852.65
289.9,2008.68
289.85,2251.21
289.8,2496.99
289.75,2665.98
289.7,2816.22
289.65,3196.17
289.6,3618.41
289.55,3881.08
289.5,4221.3
289.45,4528.08
289.4,4898.84
289.35,5470.54
289.3,5611.45
289.25,6221.18
289.2,6499.62
289.15,7035.64
289.1,7371.89
289.05,7444.14
289.0,8067.52
288.95,8166.27
288.9,8151.57
288.85,8610.26
288.8,8973.33
288.75,8694.76
288.7,8682.78
288.65,8812.96
288.6,8761.48
288.55,8392.67
288.5,8297.01
288.45,8022.24
288.4,7791.8
288.35,7572.5
288.3,7228.13
288.25,6629.57
288.2,6139.43
288.15,6130.78
288.1,5972.8
288.05,5513.28
288.0,5399.92
287.95,5278.59
287.9,4887.65
287.85,4800.17
287.8,4690.9
287.75,4513.14
287.7,4352.91
287.65,4407.48
287.6,4665.41
287.55,4750.79
287.5,4800.99
287.45,5147.05
287.4,5417.36
287.35,5594.22
287.3,5963.87
287.25,6280.56
287.2,6598.88
287.15,7266.58
287.1,7516.97
287.05,8112.53
287.0,9001.91
286.95,9529.6
286.9,10186.64
286.85,10606.92
286.8,11190.49
286.75,11883.36
286.7,12638.74
286.65,13387.44
286.6,13864.53
286.55,14584.65
286.5,14964.93
286.45,15752.94
286.4,16540.18
286.35,16542.6
286.3,17148.35
286.25,17310.69
286.2,18066.79
286.15,18158.57
286.1,18389.71
286.05,18537.11
286.0,18907.08
285.95,19475.51
285.9,19789.37
285.85,20331.89
285.8,20505.4
285.75,21716.99
285.7,22090.2
285.65,23395.32
285.6,24065.65
285.55,25641.07
285.5,26505.4
285.45,27923.18
285.4,29317.02
285.35,30248.41
285.3,31760.06
285.25,33540.74
285.2,34473.78
285.15,36647.75
285.1,37994.37
285.05,38970.4
285.0,40006.6
284.95,41176.36
284.9,41697.77
284.85,42319.64
284.8,42416.79
284.75,41823.23
284.7,41131.17
284.65,40576.94
284.6,39668.05
284.55,38399.12
284.5,37451.06
284.45,35695.66
284.4,34184.86
284.35,32092.9
284.3,30551.39
284.25,28986.4
284.2,27271.06
284.15,25189.35
284.1,23293.66
284.05,21881.03
284.0,20470.15
283.95,19001.29
283.9,17768.05
283.85,16159.42
283.8,15394.07
283.75,14167.45
283.7,13203.28
283.65,12234.95
283.6,11662.62
283.55,11112.69
283.5,10458.45
283.45,9759.24
283.4,9569.12
283.35,8984.63
283.3,8913.31
283.25,8456.96
283.2,8239.95
283.15,7879.38
283.1,7792.67
283.05,7694.03
283.0,7491.39
282.95,7717.72
282.9,7153.76
282.85,7216.78
282.8,7060.03
282.75,7223.4
282.7,7169.5
282.65,6931.75
282.6,7045.63
282.55,6832.77
282.5,6959.75
282.45,6807.51
282.4,6661.46
282.35,6751.2
282.3,6738.78
282.25,6786.42
282.2,6756.03
282.15,6818.02
282.1,6546.16
282.05,6651.92
282.0,6672.38
