binding_energy_eV,intensity_cps
292.0,557.29
291.95,545.44
291.9,528.27
291.85,604.73
291.8,624.82
291.75,544.53
291.7,619.23
291.65,679.64
291.6,636.66
291.55,622.91
291.5,625.65
291.45,624.36
291.4,661.63
291.35,687.69
291.3,625.33
291.25,661.92
291.2,759.24
291.15,706.21
291.1,712.86
291.05,793.98
291.0,763.98
290.95,787.36
290.9,804.51
290.85,791.27
290.8,840.05
290.75,845.54
290.7,888.85
290.65,918.26
290.6,940.46
290.55,937.44
290.5,986.52
290.45,993.92
290.4,1033.77
290.35,1118.76
290.3,1146.42
290.25,1321.03
290.2,1297.46
290.15,1379.11
290.1,1512.82
290.05,1607.97
290.0,1694.79
289.95,1924.42
289.9,2090.34
289.85,2330.59
289.8,2482.91
289.75,2896.63
289.7,3171.29
289.65,3490.17
289.6,3834.31
289.55,4208.51
289.5,4717.52
289.45,5245.68
289.4,5530.29
289.35,6174.91
289.3,6923.06
289.25,7390.7
289.2,8083.11
289.15,8646.57
289.1,9189.77
289.05,9808.03
289.0,10128.22
288.95,10952.35
288.9,11259.46
288.85,12056.86
288.8,11990.79
288.75,12261.59
288.7,12464.38
288.65,12176.58
288.6,12367.68
288.55,11913.0
288.5,11529.18
288.45,11167.36
288.4,10692.77
288.35,10311.48
288.3,9624.71
288.25,9144.11
288.2,8524.64
288.15,8165.0
288.1,7596.81
288.05,7175.65
288.0,6503.68
287.95,6238.73
287.9,5911.79
287.85,5450.48
287.8,5312.45
287.75,5033.33
287.7,4808.03
287.65,4753.88
287.6,4569.84
287.55,4613.97
287.5,4709.82
287.45,4708.89
287.4,4918.51
287.35,5249.81
287.3,5544.76
287.25,5858.74
287.2,6310.13
287.15,6906.83
287.1,7260.15
287.05,7949.41
287.0,8600.8
286.95,9201.64
286.9,9922.99
286.85,10808.81
286.8,11305.99
286.75,12538.37
286.7,13187.37
286.65,13940.05
286.6,14633.6
286.55,15475.23
286.5,15952.87
286.45,16876.13
286.4,17098.24
286.35,17737.19
286.3,17853.59
286.25,18415.83
286.2,18438.65
286.15,18591.83
286.1,18915.86
286.05,18822.46
286.0,18830.34
285.95,18853.63
285.9,18898.28
285.85,19248.02
285.8,19251.89
285.75,19137.93
285.7,19860.04
285.65,19992.73
285.6,20398.37
285.55,21153.31
285.5,21518.4
285.45,22333.19
285.4,23008.68
285.35,23781.26
285.3,24611.57
285.25,25451.77
285.2,26411.27
285.15,27232.88
285.1,27588.04
285.05,28031.87
285.0,28536.38
284.95,29078.06
284.9,28908.04
284.85,28522.86
284.8,28736.33
284.75,28261.74
284.7,27521.47
284.65,27233.6
284.6,25815.85
284.55,24995.53
284.5,23956.73
284.45,22646.44
284.4,21815.46
284.35,20409.48
284.3,19178.83
284.25,17930.81
284.2,16211.74
284.15,15507.41
284.1,14477.92
284.05,13353.34
284.0,12285.24
283.95,11384.85
283.9,10955.27
283.85,9805.28
283.8,9224.34
283.75,8568.45
283.7,8055.48
283.65,7602.04
283.6,7112.48
283.55,7009.28
283.5,6761.63
283.45,6444.48
283.4,6195.03
283.35,5935.39
283.3,5901.03
283.25,5657.72
283.2,5593.34
283.15,5540.71
283.1,5413.31
283.05,5358.17
283.0,5348.06
282.95,5292.18
282.9,5256.8
282.85,5403.04
282.8,5246.76
282.75,5132.64
282.7,5130.76
282.65,5186.95
282.6,5070.92
282.55,5305.4
282.5,5116.25
282.45,5083.14
282.4,5078.66
282.35,4995.35
282.3,5025.35
282.25,4984.5
282.2,5086.65
282.15,4960.93
282.1,5051.77
282.05,5023.47
282.0,4835.53
