binding_energy_eV,intensity_cps
292.0,966.65
291.95,818.18
291.9,952.46
291.85,822.83
291.8,951.54
291.75,898.57
291.7,870.74
291.65,920.94
291.6,885.71
291.55,973.39
291.5,946.81
291.45,974.74
291.4,1035.95
291.35,1056.55
291.3,1040.24
291.25,985.7
291.2,1100.07
291.15,1067.86
291.1,1117.98
291.05,1135.35
291.0,1044.37
290.95,1084.39
290.9,1148.35
290.85,1250.31
290.8,1242.44
290.75,1217.93
290.7,1211.73
290.65,1268.3
290.6,1307.77
290.55,1329.86
290.5,1374.59
290.45,1528.72
290.4,1524.69
290.35,1574.08
290.3,1613.66
290.25,1685.65
290.2,1838.08
290.15,1893.77
290.1,2040.5
290.05,2160.16
290.0,2454.7
289.95,2544.98
289.9,2810.94
289.85,3035.79
289.8,3321.0
289.75,3670.24
289.7,4018.5
289.65,4361.3
289.6,4761.99
289.55,5199.07
289.5,5689.99
289.45,6013.91
289.4,6743.19
289.35,7001.11
289.3,7591.41
289.25,8103.13
289.2,8481.19
289.15,9341.86
289.1,9822.35
289.05,10516.21
289.0,10626.68
288.95,11292.04
288.9,11526.55
288.85,11810.64
288.8,11934.32
288.75,12025.87
288.7,12176.2
288.65,12159.81
288.6,11828.01
288.55,11659.92
288.5,11504.85
288.45,10890.8
288.4,10866.01
288.35,10353.8
288.3,9898.7
288.25,9229.7
288.2,9146.76
288.15,8567.12
288.1,8132.41
288.05,7899.53
288.0,7209.64
287.95,6971.64
287.9,6595.85
287.85,6305.71
287.8,6072.71
287.75,5614.24
287.7,5605.29
287.65,5398.65
287.6,5312.33
287.55,5243.93
287.5,5361.38
287.45,5235.33
287.4,5238.6
287.35,5853.11
287.3,5882.79
287.25,6381.44
287.2,6661.46
287.15,7197.3
287.1,7784.33
287.05,8125.53
287.0,8556.59
286.95,9721.45
286.9,10158.82
286.85,10775.87
286.8,11966.86
286.75,13010.04
286.7,13602.89
286.65,14945.81
286.6,15963.24
286.55,17093.74
286.5,17833.63
286.45,19186.37
286.4,20289.85
286.35,20841.39
286.3,22176.19
286.25,23284.17
286.2,24173.24
286.15,25331.25
286.1,25325.12
286.05,26786.83
286.0,27590.18
285.95,27771.97
285.9,28340.13
285.85,28823.51
285.8,29136.81
285.75,29623.89
285.7,30461.86
285.65,30610.58
285.6,31459.7
285.55,32314.09
285.5,32259.77
285.45,33189.3
285.4,33969.36
285.35,34030.5
285.3,35182.02
285.25,35230.63
285.2,36285.82
285.15,36458.66
285.1,36916.7
285.05,36394.97
285.0,36763.42
284.95,36542.62
284.9,36441.13
284.85,36423.11
284.8,35750.76
284.75,35040.59
284.7,34543.84
284.65,33354.3
284.6,32998.15
284.55,31448.99
284.5,30523.27
284.45,29020.27
284.4,28231.27
284.35,27084.86
284.3,26094.36
284.25,24136.74
284.2,23047.72
284.15,22098.24
284.1,20227.1
284.05,19170.97
284.0,17926.53
283.95,16741.85
283.9,15753.62
283.85,14599.38
283.8,13800.26
283.75,13185.69
283.7,12248.52
283.65,11509.53
283.6,10761.74
283.55,10510.28
283.5,9954.22
283.45,9491.5
283.4,9084.61
283.35,8523.54
283.3,8357.83
283.25,8018.99
283.2,7851.91
283.15,7395.54
283.1,7290.02
283.05,7181.45
283.0,6697.51
282.95,6881.68
282.9,6741.09
282.85,6446.95
282.8,6552.95
282.75,6446.31
282.7,6354.17
282.65,6352.04
282.6,6287.43
282.55,6264.32
282.5,6289.91
282.45,6107.61
282.4,6058.43
282.35,5764.94
282.3,6218.59
282.25,5973.37
282.2,6004.69
282.15,5997.84
282.1,6061.18
282.05,6066.23
282.0,6003.17
