binding_energy_eV,intensity_cps
292.0,677.64
291.95,740.16
291.9,710.04
291.85,753.89
291.8,790.37
291.75,734.72
291.7,787.92
291.65,789.09
291.6,808.44
291.55,735.07
291.5,790.47
291.45,856.54
291.4,813.78
291.35,825.43
291.3,825.52
291.25,860.56
291.2,919.27
291.15,947.63
291.1,903.16
291.05,972.81
291.0,883.8
290.95,932.42
290.9,974.1
290.85,928.28
290.8,1068.87
290.75,962.55
290.7,1098.32
290.65,1098.82
290.6,1129.88
290.55,1153.68
290.5,1196.65
290.45,1279.88
290.4,1214.65
290.35,1322.41
290.3,1345.92
290.25,1463.57
290.2,1601.9
290.15,1568.12
290.1,1726.11
290.05,1798.36
290.0,1957.44
289.95,2231.33
289.9,2507.47
289.85,2740.32
289.8,2939.73
289.75,3362.98
289.7,3757.65
289.65,4418.09
289.6,5057.72
289.55,5568.04
289.5,6341.11
289.45,7207.33
289.4,8101.25
289.35,9242.21
289.3,10289.87
289.25,11418.08
289.2,12690.12
289.15,13735.24
289.1,15107.4
289.05,16114.69
289.0,16955.61
288.95,18106.22
288.9,18827.61
288.85,19305.67
288.8,19773.17
288.75,19877.95
288.7,19777.72
288.65,19485.09
288.6,18882.32
288.55,18044.61
288.5,17391.74
288.45,16465.07
288.4,15594.95
288.35,14326.71
288.3,13180.36
288.25,12137.27
288.2,11311.96
288.15,10192.26
288.1,9530.08
288.05,8586.95
288.0,8032.23
287.95,7383.87
287.9,6990.63
287.85,6593.35
287.8,6379.21
287.75,6111.59
287.7,5979.97
287.65,6112.22
287.6,6268.54
287.55,6458.66
287.5,6664.38
287.45,7420.75
287.4,7907.39
287.35,8603.83
287.3,9333.21
287.25,10445.31
287.2,11707.2
287.15,12701.82
287.1,14282.9
287.05,15649.37
287.0,17462.94
286.95,19186.14
286.9,20955.48
286.85,22549.57
286.8,24124.49
286.75,25715.56
286.7,27815.25
286.65,29031.17
286.6,29984.35
286.55,31032.47
286.5,31263.16
286.45,31916.29
286.4,31958.06
286.35,31661.07
286.3,31403.56
286.25,30896.04
286.2,29868.54
286.15,28864.0
286.1,27322.93
286.05,25928.41
286.0,24875.57
285.95,23693.6
285.9,22780.12
285.85,21515.74
285.8,20939.31
285.75,20397.17
285.7,20009.34
285.65,19656.06
285.6,20354.09
285.55,20433.54
285.5,21562.63
285.45,22604.82
285.4,24423.91
285.35,25996.5
285.3,27666.03
285.25,29885.7
285.2,32069.84
285.15,34134.9
285.1,36500.23
285.05,38832.6
285.0,40490.2
284.95,42669.91
284.9,43997.84
284.85,44882.04
284.8,45584.8
284.75,46061.33
284.7,45360.51
284.65,44548.71
284.6,43252.7
284.55,41819.43
284.5,39344.29
284.45,37597.59
284.4,35041.11
284.35,33028.63
284.3,30298.97
284.25,27803.84
284.2,25411.98
284.15,23459.4
284.1,21494.65
284.05,19676.14
284.0,17850.68
283.95,16445.0
283.9,15232.6
283.85,13948.52
283.8,13115.67
283.75,12055.65
283.7,11183.72
283.65,10634.42
283.6,10082.31
283.55,9698.51
283.5,9372.86
283.45,9152.71
283.4,8657.44
283.35,8589.47
283.3,8415.54
283.25,8226.84
283.2,8084.22
283.15,8040.99
283.1,7928.23
283.05,7991.65
283.0,7897.55
282.95,7922.33
282.9,7903.09
282.85,7617.29
282.8,7667.78
282.75,7628.96
282.7,7426.96
282.65,7548.18
282.6,7402.14
282.55,7493.44
282.5,7515.46
282.45,7336.79
282.4,7367.32
282.35,7301.0
282.3,7374.47
282.25,7258.68
282.2,7201.15
282.15,7089.16
282.1,7271.7
282.05,7207.32
282.0,7206.59
