binding_energy_eV,intensity_cps
292.0,929.4
291.95,881.82
291.9,952.14
291.85,909.16
291.8,912.26
291.75,1017.55
291.7,943.53
291.65,948.4
291.6,973.46
291.55,953.25
291.5,1054.68
291.45,1019.18
291.4,994.39
291.35,958.33
291.3,1098.49
291.25,1049.45
291.2,1034.9
291.15,1074.09
291.1,1093.69
291.05,1135.0
291.0,1141.63
290.95,1130.83
290.9,1160.97
290.85,1168.8
290.8,1157.54
290.75,1319.4
290.7,1323.37
290.65,1252.23
290.6,1295.55
290.55,1334.11
290.5,1444.36
290.45,1481.0
290.4,1540.34
290.35,1644.32
290.3,1623.89
290.25,1713.26
290.2,1873.41
290.15,1941.41
290.1,2049.23
290.05,2113.38
290.0,2305.07
289.95,2619.11
289.9,2654.12
289.85,2860.93
289.8,3202.8
289.75,3455.56
289.7,3690.3
289.65,4060.29
289.6,4396.68
289.55,4697.93
289.5,5167.39
289.45,5550.03
289.4,5985.39
289.35,6479.12
289.3,7032.13
289.25,7705.2
289.2,8255.25
289.15,8691.27
289.1,9352.2
289.05,9873.93
289.0,10552.15
288.95,10936.02
288.9,11344.87
288.85,11893.12
288.8,12295.71
288.75,12722.07
288.7,13106.38
288.65,13355.26
288.6,13525.77
288.55,13717.92
288.5,13725.66
288.45,13742.18
288.4,13383.62
288.35,13052.49
288.3,13015.25
288.25,12530.3
288.2,12377.11
288.15,11803.1
288.1,11331.39
288.05,10990.15
288.0,10485.35
287.95,10257.24
287.9,9701.36
287.85,9245.07
287.8,8751.05
287.75,8332.48
287.7,8056.29
287.65,7895.56
287.6,7640.21
287.55,7255.86
287.5,7296.05
287.45,7156.61
287.4,7010.85
287.35,7034.75
287.3,7165.1
287.25,7560.66
287.2,7858.41
287.15,8144.86
287.1,8512.98
287.05,8967.26
287.0,9653.94
286.95,10088.05
286.9,10936.45
286.85,11598.41
286.8,12401.69
286.75,13285.72
286.7,14194.19
286.65,15126.43
286.6,16251.79
286.55,17001.47
286.5,17971.46
286.45,18560.28
286.4,19408.15
286.35,20618.94
286.3,20928.57
286.25,21525.06
286.2,21721.19
286.15,22283.74
286.1,22692.01
286.05,22521.79
286.0,22436.57
285.95,22651.41
285.9,22415.71
285.85,22110.35
285.8,22378.43
285.75,21678.04
285.7,21947.33
285.65,22051.26
285.6,22098.17
285.55,22149.02
285.5,22386.53
285.45,22760.87
285.4,22908.56
285.35,23468.06
285.3,23878.17
285.25,24448.44
285.2,25209.64
285.15,25660.66
285.1,26047.08
285.05,26621.88
285.0,27230.36
284.95,27691.02
284.9,27895.98
284.85,28030.19
284.8,28264.39
284.75,28505.08
284.7,28190.27
284.65,27760.5
284.6,27055.99
284.55,26434.87
284.5,25923.04
284.45,25005.26
284.4,24045.7
284.35,23251.45
284.3,22241.39
284.25,21232.05
284.2,20138.15
284.15,18922.9
284.1,17991.67
284.05,16896.84
284.0,15997.14
283.95,15043.83
283.9,14109.8
283.85,13116.44
283.8,12550.77
283.75,11759.82
283.7,11115.14
283.65,10276.52
283.6,9708.1
283.55,9078.02
283.5,8869.97
283.45,8271.91
283.4,7881.28
283.35,7437.74
283.3,7217.58
283.25,6978.66
283.2,6722.35
283.15,6602.8
283.1,6387.71
283.05,6201.27
283.0,6124.39
282.95,5916.97
282.9,5777.9
282.85,5862.59
282.8,5657.27
282.75,5700.06
282.7,5613.3
282.65,5479.22
282.6,5370.42
282.55,5406.68
282.5,5362.04
282.45,5263.55
282.4,5247.19
282.35,5166.7
282.3,5170.09
282.25,5160.32
282.2,5166.02
282.15,5169.61
282.1,5144.47
282.05,5084.35
282.0,5095.56
