binding_energy_eV,intensity_cps
292.0,780.89
291.95,793.77
291.9,761.13
291.85,791.61
291.8,821.6
291.75,878.97
291.7,812.31
291.65,815.59
291.6,823.93
291.55,859.57
291.5,759.37
291.45,827.35
291.4,766.34
291.35,850.41
291.3,936.96
291.25,876.36
291.2,944.23
291.15,974.15
291.1,879.3
291.05,1075.37
291.0,961.23
290.95,969.15
290.9,1020.72
290.85,1028.97
290.8,1049.51
290.75,1052.28
290.7,1086.62
290.65,1170.12
290.6,1079.19
290.55,1137.92
290.5,1192.84
290.45,1158.69
290.4,1302.52
290.35,1398.61
290.3,1378.1
290.25,1497.04
290.2,1548.29
290.15,1553.08
290.1,1637.96
290.05,1929.73
290.0,2004.84
289.95,2223.58
289.9,2280.42
289.85,2483.82
289.8,2769.61
289.75,3025.49
289.7,3146.77
289.65,3438.34
289.6,3854.02
289.55,4188.49
289.5,4366.21
289.45,4897.5
289.4,5329.13
289.35,5728.92
289.3,6068.2
289.25,6639.3
289.2,6961.11
289.15,7481.1
289.1,7602.6
289.05,8190.79
289.0,8538.09
288.95,8971.1
288.9,9353.67
288.85,9502.91
288.8,9837.42
288.75,10085.23
288.7,9915.92
288.65,9805.1
288.6,9617.64
288.55,9627.4
288.5,9312.62
288.45,9096.64
288.4,8815.39
288.35,8749.93
288.3,8524.93
288.25,7954.54
288.2,7721.05
288.15,7290.76
288.1,7133.76
288.05,6926.96
288.0,6741.31
287.95,6353.45
287.9,6462.23
287.85,6384.34
287.8,6169.25
287.75,6243.07
287.7,6126.53
287.65,6106.32
287.6,6504.1
287.55,6747.41
287.5,6961.12
287.45,7544.55
287.4,7794.4
287.35,8109.05
287.3,8698.1
287.25,9153.65
287.2,9642.41
287.15,10424.76
287.1,10850.73
287.05,11347.58
287.0,12162.87
286.95,12781.66
286.9,13341.66
286.85,14216.31
286.8,14942.73
286.75,15474.34
286.7,15989.58
286.65,16465.59
286.6,16926.6
286.55,17479.23
286.5,18393.96
286.45,18156.7
286.4,18685.78
286.35,18513.57
286.3,18766.28
286.25,18652.33
286.2,19065.12
286.15,19234.89
286.1,19369.61
286.05,19637.87
286.0,19707.44
285.95,20634.32
285.9,21270.51
285.85,21679.61
285.8,22472.26
285.75,23468.34
285.7,24318.91
285.65,25773.37
285.6,27725.74
285.55,28824.81
285.5,30584.5
285.45,32499.83
285.4,34295.18
285.35,35882.75
285.3,38131.0
285.25,39643.54
285.2,41173.63
285.15,43354.11
285.1,44639.28
285.05,46063.33
285.0,47025.92
284.95,47384.5
284.9,48011.72
284.85,47749.55
284.8,47872.24
284.75,46398.68
284.7,44751.2
284.65,43479.7
284.6,41748.19
284.55,40075.14
284.5,38050.38
284.45,35632.42
284.4,33724.43
284.35,31385.71
284.3,29559.78
284.25,27074.9
284.2,25131.46
284.15,23552.15
284.1,21635.11
284.05,19689.67
284.0,18243.82
283.95,16962.42
283.9,15494.24
283.85,14128.26
283.8,13494.63
283.75,12684.98
283.7,11668.12
283.65,11232.06
283.6,10623.89
283.55,10192.62
283.5,9884.47
283.45,9452.84
283.4,9260.17
283.35,9029.98
283.3,8773.2
283.25,8552.47
283.2,8431.91
283.15,8131.33
283.1,8202.24
283.05,8132.27
283.0,7924.88
282.95,8241.96
282.9,7968.7
282.85,7901.76
282.8,7615.56
282.75,7728.45
282.7,8030.95
282.65,7643.68
282.6,7788.3
282.55,7804.27
282.5,7694.32
282.45,7510.23
282.4,7727.75
282.35,7686.62
282.3,7727.24
282.25,7457.67
282.2,7426.62
282.15,7379.98
282.1,7503.29
282.05,7518.47
282.0,7433.19
