binding_energy_eV,intensity_cps
292.0,875.17
291.95,835.81
291.9,877.61
291.85,868.55
291.8,900.65
291.75,820.28
291.7,866.34
291.65,949.34
291.6,1014.3
291.55,968.35
291.5,915.23
291.45,1020.44
291.4,964.55
291.35,1010.17
291.3,1068.45
291.25,933.95
291.2,1059.12
291.15,971.75
291.1,1107.73
291.05,991.16
291.0,1065.48
290.95,1162.55
290.9,1150.58
290.85,1168.24
290.8,1090.21
290.75,1275.69
290.7,1149.54
290.65,1212.4
290.6,1286.0
290.55,1272.14
290.5,1268.13
290.45,1351.97
290.4,1417.8
290.35,1482.05
290.3,1615.34
290.25,1685.04
290.2,1861.54
290.15,2147.44
290.1,2159.91
290.05,2581.13
290.0,2643.31
289.95,3174.54
289.9,3389.67
289.85,3900.93
289.8,4542.8
289.75,5078.27
289.7,5786.99
289.65,6817.82
289.6,7592.44
289.55,8173.42
289.5,9273.44
289.45,9891.28
289.4,11175.67
289.35,12333.85
289.3,12972.48
289.25,13981.29
289.2,15160.86
289.15,16335.36
289.1,16938.67
289.05,17548.59
289.0,18368.96
288.95,18822.44
288.9,18707.53
288.85,18738.55
288.8,18873.67
288.75,18385.06
288.7,17971.7
288.65,17440.58
288.6,16716.12
288.55,16071.94
288.5,15150.75
288.45,13997.23
288.4,13451.89
288.35,11911.49
288.3,11385.81
288.25,10493.39
288.2,9910.91
288.15,9192.37
288.1,8845.89
288.05,8606.34
288.0,8002.9
287.95,7649.37
287.9,7579.98
287.85,7612.26
287.8,7476.15
287.75,7843.28
287.7,8113.15
287.65,8765.65
287.6,9791.42
287.55,10308.34
287.5,11758.31
287.45,12048.09
287.4,13801.2
287.35,15258.72
287.3,16489.02
287.25,18270.23
287.2,20261.82
287.15,21733.9
287.1,23243.47
287.05,25005.15
287.0,26779.87
286.95,28592.16
286.9,30434.66
286.85,31720.78
286.8,33373.12
286.75,34646.65
286.7,35991.75
286.65,36822.97
286.6,36957.53
286.55,36871.12
286.5,36991.34
286.45,36908.78
286.4,36102.02
286.35,35549.21
286.3,35166.03
286.25,34027.66
286.2,32420.39
286.15,31747.62
286.1,31065.24
286.05,30293.22
286.0,29163.64
285.95,28899.77
285.9,28135.0
285.85,28265.71
285.8,28218.55
285.75,28724.2
285.7,29264.28
285.65,30011.23
285.6,30961.68
285.55,31744.13
285.5,32820.76
285.45,34427.11
285.4,36134.17
285.35,37369.37
285.3,38785.17
285.25,40520.27
285.2,41343.02
285.15,42307.45
285.1,42399.92
285.05,43133.53
285.0,43424.92
284.95,42938.24
284.9,42748.88
284.85,41848.06
284.8,41068.43
284.75,39165.92
284.7,37434.53
284.65,36419.22
284.6,34227.9
284.55,32596.77
284.5,31066.04
284.45,28688.66
284.4,26667.52
284.35,25140.97
284.3,22942.52
284.25,21483.52
284.2,20667.9
284.15,18626.65
284.1,17427.69
284.05,15942.17
284.0,14975.08
283.95,13616.06
283.9,13010.8
283.85,11910.8
283.8,11343.88
283.75,10998.47
283.7,10205.72
283.65,9582.26
283.6,9495.48
283.55,8938.54
283.5,8819.97
283.45,8742.92
283.4,8503.21
283.35,8454.37
283.3,8046.68
283.25,7842.41
283.2,7854.81
283.15,7785.72
283.1,7467.64
283.05,7538.59
283.0,7364.12
282.95,7336.25
282.9,7252.21
282.85,7385.51
282.8,7655.12
282.75,7189.63
282.7,7304.33
282.65,7149.58
282.6,7044.19
282.55,7137.55
282.5,7137.81
282.45,7001.0
282.4,7241.15
282.35,6912.33
282.3,6963.91
282.25,6892.91
282.2,6828.43
282.15,6922.5
282.1,7007.69
282.05,6983.18
282.0,6814.51
