binding_energy_eV,intensity_cps
292.0,733.76
291.95,782.46
291.9,749.2
291.85,733.36
291.8,728.74
291.75,723.7
291.7,848.35
291.65,717.23
291.6,732.81
291.55,754.27
291.5,876.95
291.45,810.03
291.4,727.5
291.35,804.06
291.3,736.74
291.25,843.63
291.2,810.76
291.15,832.65
291.1,854.11
291.05,890.06
291.0,858.01
290.95,927.41
290.9,915.43
290.85,949.64
290.8,902.67
290.75,1050.42
290.7,977.39
290.65,1016.34
290.6,1053.46
290.55,1121.82
290.5,1094.2
290.45,1142.67
290.4,1204.79
290.35,1230.6
290.3,1262.52
290.25,1308.51
290.2,1408.69
290.15,1361.68
290.1,1534.37
290.05,1433.86
290.0,1693.7
289.95,1791.08
289.9,1816.92
289.85,2105.63
289.8,2318.28
289.75,2620.84
289.7,2804.17
289.65,2936.12
289.6,3283.83
289.55,3695.16
289.5,4125.65
289.45,4808.33
289.4,4961.38
289.35,5755.47
289.3,6334.45
289.25,6985.65
289.2,7377.91
289.15,8354.53
289.1,8872.41
289.05,9255.67
289.0,9944.07
288.95,10827.09
288.9,11172.16
288.85,11711.79
288.8,11922.53
288.75,12162.58
288.7,11990.74
288.65,12479.95
288.6,12232.68
288.55,11737.33
288.5,11483.39
288.45,11512.9
288.4,10579.61
288.35,10230.53
288.3,9767.14
288.25,9322.8
288.2,8395.57
288.15,7685.15
288.1,7354.81
288.05,6900.31
288.0,6270.39
287.95,5856.51
287.9,5657.43
287.85,5290.43
287.8,4838.05
287.75,4641.58
287.7,4321.43
287.65,4359.18
287.6,4104.47
287.55,3982.31
287.5,4260.56
287.45,4186.07
287.4,4110.74
287.35,4493.24
287.3,4633.34
287.25,4699.63
287.2,5335.68
287.15,5793.23
287.1,6196.04
287.05,7073.97
287.0,7636.3
286.95,8703.16
286.9,9515.43
286.85,10940.04
286.8,11838.02
286.75,13373.13
286.7,14821.05
286.65,16286.47
286.6,17541.8
286.55,18827.89
286.5,20472.95
286.45,22040.83
286.4,22690.48
286.35,24108.29
286.3,24737.27
286.25,25441.15
286.2,25893.36
286.15,26002.3
286.1,25885.24
286.05,26206.81
286.0,24883.11
285.95,24576.93
285.9,23695.59
285.85,23189.96
285.8,21960.05
285.75,21611.49
285.7,20936.31
285.65,20293.69
285.6,20376.32
285.55,20503.88
285.5,20934.2
285.45,21776.53
285.4,22644.86
285.35,23755.4
285.3,24947.16
285.25,27140.13
285.2,29191.22
285.15,31153.53
285.1,33237.6
285.05,35626.34
285.0,38331.03
284.95,40211.23
284.9,42285.04
284.85,43261.63
284.8,43810.2
284.75,44513.4
284.7,44993.44
284.65,43684.33
284.6,43006.92
284.55,41355.45
284.5,39636.46
284.45,37504.18
284.4,35367.54
284.35,32479.25
284.3,30453.36
284.25,27442.71
284.2,25054.11
284.15,23032.65
284.1,20903.23
284.05,18657.5
284.0,17123.26
283.95,15182.68
283.9,14465.95
283.85,12940.83
283.8,11482.33
283.75,11106.38
283.7,10217.9
283.65,9963.6
283.6,9233.34
283.55,8976.58
283.5,8429.99
283.45,8459.54
283.4,8440.79
283.35,8039.66
283.3,8082.12
283.25,7908.05
283.2,7596.07
283.15,7683.46
283.1,7527.73
283.05,7329.33
283.0,7372.68
282.95,7219.06
282.9,7620.2
282.85,7195.29
282.8,7383.25
282.75,7013.97
282.7,7218.03
282.65,7175.56
282.6,7102.72
282.55,7358.88
282.5,6825.83
282.45,7013.3
282.4,7259.01
282.35,7194.02
282.3,7041.28
282.25,7109.27
282.2,7098.7
282.15,6972.57
282.1,7052.37
282.05,7037.46
282.0,7142.97
