binding_energy_eV,intensity_cps
292.0,694.45
291.95,678.1
291.9,641.24
291.85,654.2
291.8,687.03
291.75,689.78
291.7,715.53
291.65,685.46
291.6,703.31
291.55,691.61
291.5,666.52
291.45,757.26
291.4,759.3
291.35,718.69
291.3,754.0
291.25,734.66
291.2,758.72
291.15,771.86
291.1,768.72
291.05,821.02
291.0,834.56
290.95,806.68
290.9,912.2
290.85,930.03
290.8,794.72
290.75,878.33
290.7,882.21
290.65,923.38
290.6,968.73
290.55,987.48
290.5,1084.6
290.45,982.94
290.4,1029.95
290.35,982.21
290.3,992.37
290.25,1192.09
290.2,1298.17
290.15,1301.59
290.1,1319.22
290.05,1449.9
290.0,1594.77
289.95,1663.78
289.9,1871.17
289.85,2162.92
289.8,2364.72
289.75,2428.09
289.7,2849.76
289.65,3127.04
289.6,3412.17
289.55,3796.04
289.5,4215.2
289.45,4660.26
289.4,5172.4
289.35,5791.95
289.3,6217.24
289.25,6968.07
289.2,7288.28
289.15,7944.39
289.1,8210.68
289.05,9028.58
289.0,9163.06
288.95,9671.67
288.9,10090.54
288.85,10267.29
288.8,9993.59
288.75,10463.5
288.7,10274.68
288.65,10341.56
288.6,10214.87
288.55,9692.8
288.5,9273.42
288.45,8917.65
288.4,8345.09
288.35,7868.73
288.3,7283.46
288.25,6841.04
288.2,6472.76
288.15,6154.71
288.1,5660.78
288.05,5328.1
288.0,4849.55
287.95,4697.08
287.9,4406.49
287.85,4111.79
287.8,3906.99
287.75,3759.4
287.7,3649.35
287.65,3615.7
287.6,3466.42
287.55,3686.33
287.5,3763.46
287.45,3963.58
287.4,4239.9
287.35,4553.51
287.3,4962.27
287.25,5547.74
287.2,6202.15
287.15,7068.02
287.1,8255.05
287.05,9378.5
287.0,10671.7
286.95,12322.81
286.9,13970.12
286.85,16061.12
286.8,17376.9
286.75,19590.74
286.7,21638.41
286.65,23839.67
286.6,25521.65
286.55,27781.24
286.5,29465.24
286.45,30592.68
286.4,31321.8
286.35,32053.56
286.3,32026.29
286.25,31405.26
286.2,31554.9
286.15,30050.56
286.1,29118.25
286.05,27582.63
286.0,25868.92
285.95,24405.58
285.9,23376.35
285.85,22366.51
285.8,21683.41
285.75,21007.29
285.7,21032.55
285.65,20955.07
285.6,20963.06
285.55,22188.54
285.5,23344.25
285.45,24777.01
285.4,26753.3
285.35,28637.02
285.3,30113.34
285.25,32759.96
285.2,35374.87
285.15,37860.19
285.1,39725.25
285.05,41906.67
285.0,43668.84
284.95,45252.36
284.9,45958.6
284.85,46882.04
284.8,46932.76
284.75,46055.08
284.7,45194.41
284.65,44036.13
284.6,42290.54
284.55,40636.0
284.5,37771.6
284.45,35913.09
284.4,33168.24
284.35,30856.72
284.3,28677.87
284.25,26300.07
284.2,23834.24
284.15,21542.81
284.1,19557.38
284.05,17544.16
284.0,16122.1
283.95,14735.83
283.9,13558.39
283.85,12097.21
283.8,11243.66
283.75,10755.08
283.7,10005.32
283.65,9699.52
283.6,8867.7
283.55,8697.81
283.5,8354.66
283.45,8146.97
283.4,8117.48
283.35,7770.24
283.3,7504.64
283.25,7631.56
283.2,7735.68
283.15,7508.71
283.1,7251.31
283.05,7566.78
283.0,7422.12
282.95,7144.61
282.9,7289.96
282.85,7260.2
282.8,6936.25
282.75,7267.88
282.7,7237.36
282.65,7138.72
282.6,7173.69
282.55,7074.62
282.5,7061.29
282.45,7015.62
282.4,7247.17
282.35,7055.57
282.3,7206.96
282.25,7232.2
282.2,7108.2
282.15,7010.34
282.1,6981.5
282.05,7278.27
282.0,7025.27
