binding_energy_eV,intensity_cps
292.0,627.45
291.95,680.0
291.9,617.65
291.85,641.84
291.8,631.29
291.75,688.48
291.7,660.27
291.65,638.22
291.6,681.15
291.55,719.63
291.5,700.35
291.45,696.15
291.4,684.81
291.35,687.69
291.3,714.57
291.25,712.87
291.2,719.91
291.15,706.75
291.1,787.58
291.05,738.8
291.0,803.16
290.95,840.63
290.9,742.78
290.85,800.86
290.8,948.67
290.75,905.68
290.7,872.22
290.65,954.42
290.6,914.67
290.55,949.3
290.5,1126.1
290.45,1123.54
290.4,1124.92
290.35,1188.25
290.3,1267.61
290.25,1342.42
290.2,1464.22
290.15,1555.64
290.1,1716.64
290.05,1867.19
290.0,1990.81
289.95,2375.92
289.9,2616.77
289.85,2853.51
289.8,3269.2
289.75,3491.21
289.7,4082.98
289.65,4494.07
289.6,4903.42
289.55,5492.98
289.5,6309.21
289.45,6869.6
289.4,7547.35
289.35,8031.87
289.3,8831.93
289.25,9556.04
289.2,10134.57
289.15,10968.34
289.1,11784.36
289.05,11986.22
289.0,13013.39
288.95,13294.63
288.9,13825.74
288.85,14047.74
288.8,13916.78
288.75,13974.24
288.7,13972.19
288.65,14070.94
288.6,13460.87
288.55,13312.41
288.5,12837.79
288.45,12066.26
288.4,11625.93
288.35,11003.96
288.3,10542.57
288.25,9904.73
288.2,8980.83
288.15,8598.29
288.1,8194.67
288.05,7295.13
288.0,6823.76
287.95,6348.76
287.9,6127.87
287.85,5807.85
287.8,5361.88
287.75,5420.36
287.7,4982.53
287.65,4969.37
287.6,4831.17
287.55,4847.96
287.5,5062.08
287.45,5125.38
287.4,5500.56
287.35,5708.97
287.3,5974.01
287.25,6754.76
287.2,7047.77
287.15,7492.8
287.1,8387.21
287.05,9131.78
287.0,9719.25
286.95,10796.97
286.9,11546.43
286.85,12578.32
286.8,13404.27
286.75,14350.94
286.7,15199.46
286.65,16171.15
286.6,17053.05
286.55,17936.81
286.5,18583.55
286.45,19335.37
286.4,19860.72
286.35,20631.39
286.3,21057.31
286.25,21260.64
286.2,21749.47
286.15,21405.17
286.1,21219.66
286.05,21331.07
286.0,21255.52
285.95,20503.93
285.9,20366.48
285.85,20056.64
285.8,20002.1
285.75,19408.53
285.7,18873.17
285.65,18841.28
285.6,18753.45
285.55,18961.59
285.5,19015.28
285.45,18941.89
285.4,19076.16
285.35,19261.35
285.3,19689.92
285.25,20062.82
285.2,20328.33
285.15,21022.65
285.1,21563.2
285.05,21903.67
285.0,22676.24
284.95,22930.8
284.9,23190.74
284.85,23805.46
284.8,24027.36
284.75,24422.97
284.7,23890.45
284.65,23954.14
284.6,23578.64
284.55,23478.29
284.5,23230.15
284.45,22430.01
284.4,21752.58
284.35,21131.58
284.3,20396.41
284.25,19194.92
284.2,18719.45
284.15,17387.25
284.1,16591.44
284.05,15900.29
284.0,14760.55
283.95,13840.61
283.9,13013.1
283.85,12485.21
283.8,11455.62
283.75,10838.56
283.7,10072.45
283.65,9425.22
283.6,8869.83
283.55,8416.89
283.5,7979.9
283.45,7305.92
283.4,6942.94
283.35,6619.92
283.3,6185.19
283.25,5920.5
283.2,5738.33
283.15,5514.74
283.1,5328.09
283.05,4980.57
283.0,5051.64
282.95,4862.34
282.9,4798.45
282.85,4553.56
282.8,4543.07
282.75,4514.8
282.7,4494.76
282.65,4433.69
282.6,4283.88
282.55,4306.6
282.5,4195.39
282.45,4218.34
282.4,4152.47
282.35,4157.18
282.3,4180.26
282.25,4128.95
282.2,4139.61
282.15,4039.07
282.1,4152.06
282.05,4024.06
282.0,4009.52
